trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-mesh,5,70,3141,NA
2,prasle-mesh,5,70,2981,NA
3,prasle-mesh,5,70,2861,NA
4,prasle-mesh,5,70,3083,NA
5,prasle-mesh,5,70,2874,NA
6,prasle-mesh,5,70,3062,NA
7,prasle-mesh,5,70,3219,NA
8,prasle-mesh,5,70,2981,NA
9,prasle-mesh,5,70,2878,NA
10,prasle-mesh,5,70,3412,NA
11,prasle-mesh,5,70,3187,NA
12,prasle-mesh,5,70,3538,NA
13,prasle-mesh,5,70,2920,NA
14,prasle-mesh,5,70,3000,NA
15,prasle-mesh,5,70,3422,NA
16,prasle-mesh,5,70,3403,NA
17,prasle-mesh,5,70,3265,NA
18,prasle-mesh,5,70,2979,NA
19,prasle-mesh,5,70,2950,NA
20,prasle-mesh,5,70,3476,NA
21,prasle-mesh,5,70,2894,NA
22,prasle-mesh,5,70,3678,NA
23,prasle-mesh,5,70,2979,NA
24,prasle-mesh,5,70,3522,NA
25,prasle-mesh,5,70,3276,NA
26,prasle-mesh,5,70,3339,NA
27,prasle-mesh,5,70,3345,NA
28,prasle-mesh,5,70,3188,NA
29,prasle-mesh,5,70,3587,NA
30,prasle-mesh,5,70,3679,NA
31,prasle-mesh,5,70,3039,NA
32,prasle-mesh,5,70,3341,NA
33,prasle-mesh,5,70,3529,NA
34,prasle-mesh,5,70,2814,NA
35,prasle-mesh,5,70,3156,NA
36,prasle-mesh,5,70,2964,NA
37,prasle-mesh,5,70,3025,NA
38,prasle-mesh,5,70,3008,NA
39,prasle-mesh,5,70,3698,NA
40,prasle-mesh,5,70,2959,NA
41,prasle-mesh,5,70,3289,NA
42,prasle-mesh,5,70,3654,NA
43,prasle-mesh,5,70,2994,NA
44,prasle-mesh,5,70,3472,NA
45,prasle-mesh,5,70,3200,NA
46,prasle-mesh,5,70,3344,NA
47,prasle-mesh,5,70,3390,NA
48,prasle-mesh,5,70,3208,NA
49,prasle-mesh,5,70,3614,NA
50,prasle-mesh,5,70,3148,NA
51,prasle-mesh,5,70,3004,NA
52,prasle-mesh,5,70,3417,NA
53,prasle-mesh,5,70,3405,NA
54,prasle-mesh,5,70,3301,NA
55,prasle-mesh,5,70,3017,NA
56,prasle-mesh,5,70,3308,NA
57,prasle-mesh,5,70,3349,NA
58,prasle-mesh,5,70,3089,NA
59,prasle-mesh,5,70,3439,NA
60,prasle-mesh,5,70,3220,NA
61,prasle-mesh,5,70,2924,NA
62,prasle-mesh,5,70,3345,NA
63,prasle-mesh,5,70,3112,NA
64,prasle-mesh,5,70,2977,NA
65,prasle-mesh,5,70,3322,NA
66,prasle-mesh,5,70,3446,NA
67,prasle-mesh,5,70,2890,NA
68,prasle-mesh,5,70,2980,NA
69,prasle-mesh,5,70,3293,NA
70,prasle-mesh,5,70,3694,NA
71,prasle-mesh,5,70,3260,NA
72,prasle-mesh,5,70,3193,NA
73,prasle-mesh,5,70,3122,NA
74,prasle-mesh,5,70,3420,NA
75,prasle-mesh,5,70,2950,NA
76,prasle-mesh,5,70,3424,NA
77,prasle-mesh,5,70,3142,NA
78,prasle-mesh,5,70,2722,NA
79,prasle-mesh,5,70,2890,NA
80,prasle-mesh,5,70,3464,NA
81,prasle-mesh,5,70,3083,NA
82,prasle-mesh,5,70,3138,NA
83,prasle-mesh,5,70,3342,NA
84,prasle-mesh,5,70,3006,NA
85,prasle-mesh,5,70,3280,NA
86,prasle-mesh,5,70,3190,NA
87,prasle-mesh,5,70,3492,NA
88,prasle-mesh,5,70,3436,NA
89,prasle-mesh,5,70,3124,NA
90,prasle-mesh,5,70,3032,NA
91,prasle-mesh,5,70,3406,NA
92,prasle-mesh,5,70,3161,NA
93,prasle-mesh,5,70,3120,NA
94,prasle-mesh,5,70,3455,NA
95,prasle-mesh,5,70,3507,NA
96,prasle-mesh,5,70,3236,NA
97,prasle-mesh,5,70,3372,NA
98,prasle-mesh,5,70,3466,NA
99,prasle-mesh,5,70,3053,NA
100,prasle-mesh,5,70,2924,NA
