trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle,10,90,3001,NA
2,prasle,10,90,3086,NA
3,prasle,10,90,3142,NA
4,prasle,10,90,3243,NA
5,prasle,10,90,3073,NA
6,prasle,10,90,3376,NA
7,prasle,10,90,3090,NA
8,prasle,10,90,3130,NA
9,prasle,10,90,3018,NA
10,prasle,10,90,3531,NA
