timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,ring_completions,forwards,msg_election_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_coordinator_recv,msg_alive_recv,acks_sent,acks_received,retries,nodes_marked_unreachable,nodes_recovered,ring_reconfigs
2705,2,ring,2705,1,1,2705,3,2,18,12,1,1,0,2705,0,2,0,0,0,NORMAL,0,3,1,2,3,3,2,0,0,0,0,0,0,0,0
2853,10,ring,2853,1,1,2853,3,1,18,6,1,1,0,2853,0,2,0,0,0,NORMAL,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0
2989,7,ring,2989,1,1,2989,3,4,18,24,1,4,0,2989,0,2,0,0,0,NORMAL,0,3,1,5,5,3,4,0,0,0,0,0,0,0,0
2874,9,ring,2874,1,1,2874,3,2,18,12,1,6,0,2874,0,2,0,0,0,NORMAL,0,3,1,7,5,3,2,0,0,0,0,0,0,0,0
3432,8,ring,3432,1,1,3432,3,8,18,48,1,4,0,3432,0,2,0,0,0,NORMAL,0,3,1,5,6,3,8,0,0,0,0,0,0,0,0
3126,4,ring,3126,1,1,3126,3,4,18,24,1,1,0,3126,0,2,0,0,0,NORMAL,0,3,1,2,5,3,4,0,0,0,0,0,0,0,0
3011,6,ring,3011,1,1,3011,3,6,18,36,1,2,0,3011,0,2,0,0,0,NORMAL,0,3,1,3,5,3,6,0,0,0,0,0,0,0,0
3683,3,ring,3683,1,1,3683,3,8,18,48,1,1,0,3683,0,2,0,0,0,NORMAL,0,3,1,3,4,3,8,0,0,0,0,0,0,0,0
3262,1,ring,3262,1,1,3262,3,4,18,24,1,1,0,3262,0,2,0,0,0,LEADER,1,3,1,4,1,3,4,0,0,0,0,0,0,0,0
3568,5,ring,3568,1,1,3568,3,8,18,48,1,1,0,3568,0,2,0,0,0,NORMAL,0,3,1,2,6,3,8,0,0,0,0,0,0,0,0
5008,2,ring,2705,1,1,2705,6,8,36,48,1,1,2303,2705,0,2,0,0,0,NORMAL,0,3,1,5,3,6,8,0,0,0,0,0,0,0,0
5156,10,ring,2853,1,1,2853,6,4,36,24,1,1,2303,2853,0,2,0,0,0,NORMAL,0,3,1,5,3,6,4,0,0,0,0,0,0,0,0
5292,7,ring,2989,1,1,2989,6,10,36,60,1,4,2303,2989,0,2,0,0,0,NORMAL,0,3,1,2,9,6,10,0,0,0,0,0,0,0,0
5177,9,ring,2874,1,1,2874,6,5,36,30,1,6,2303,2874,0,2,0,0,0,NORMAL,0,3,1,3,9,6,5,0,0,0,0,0,0,0,0
5735,8,ring,3432,1,1,3432,6,14,36,84,1,4,2303,3432,0,2,0,0,0,NORMAL,0,3,1,2,10,6,14,0,0,0,0,0,0,0,0
5429,4,ring,3126,1,1,3126,6,10,36,60,1,1,2303,3126,0,2,0,0,0,NORMAL,0,3,1,5,5,6,10,0,0,0,0,0,0,0,0
5314,6,ring,3011,1,1,3011,6,12,36,72,1,2,2303,3011,0,2,0,0,0,NORMAL,0,3,1,3,7,6,12,0,0,0,0,0,0,0,0
5986,3,ring,3683,1,1,3683,6,14,36,84,1,1,2303,3683,0,2,0,0,0,NORMAL,0,3,1,6,4,6,14,0,0,0,0,0,0,0,0
5565,1,ring,3262,1,1,3262,6,7,36,42,1,1,2303,3262,0,2,0,0,0,LEADER,1,3,1,7,1,6,7,0,0,0,0,0,0,0,0
5871,5,ring,3568,1,1,3568,6,14,36,84,1,1,2303,3568,0,2,0,0,0,NORMAL,0,3,1,5,6,6,14,0,0,0,0,0,0,0,0
