trial,algorithm,node_count,convergence_time_ms
1,adaptive-prasle-ring,5,1901
2,adaptive-prasle-ring,5,1720
6,adaptive-prasle-ring,5,2047
3,adaptive-prasle-ring,5,1847
4,adaptive-prasle-ring,5,1692
11,adaptive-prasle-ring,5,1555
13,adaptive-prasle-ring,5,2052
12,adaptive-prasle-ring,5,2296
8,adaptive-prasle-ring,5,2068
5,adaptive-prasle-ring,5,1590
10,adaptive-prasle-ring,5,2161
7,adaptive-prasle-ring,5,1663
9,adaptive-prasle-ring,5,1797
14,adaptive-prasle-ring,5,1936
15,adaptive-prasle-ring,5,1920
16,adaptive-prasle-ring,5,2295
17,adaptive-prasle-ring,5,2087
18,adaptive-prasle-ring,5,2292
19,adaptive-prasle-ring,5,1503
20,adaptive-prasle-ring,5,2479
21,adaptive-prasle-ring,5,2081
22,adaptive-prasle-ring,5,1592
25,adaptive-prasle-ring,5,1637
23,adaptive-prasle-ring,5,1916
24,adaptive-prasle-ring,5,1643
26,adaptive-prasle-ring,5,2079
27,adaptive-prasle-ring,5,1902
30,adaptive-prasle-ring,5,1923
28,adaptive-prasle-ring,5,2144
29,adaptive-prasle-ring,5,2325
31,adaptive-prasle-ring,5,1963
32,adaptive-prasle-ring,5,1897
34,adaptive-prasle-ring,5,2357
33,adaptive-prasle-ring,5,2374
37,adaptive-prasle-ring,5,2502
35,adaptive-prasle-ring,5,2356
36,adaptive-prasle-ring,5,1917
38,adaptive-prasle-ring,5,2004
39,adaptive-prasle-ring,5,2306
40,adaptive-prasle-ring,5,2148
44,adaptive-prasle-ring,5,1637
45,adaptive-prasle-ring,5,1990
42,adaptive-prasle-ring,5,1675
41,adaptive-prasle-ring,5,2070
46,adaptive-prasle-ring,5,1949
43,adaptive-prasle-ring,5,1981
47,adaptive-prasle-ring,5,1953
49,adaptive-prasle-ring,5,2210
48,adaptive-prasle-ring,5,1798
52,adaptive-prasle-ring,5,1922
51,adaptive-prasle-ring,5,2364
50,adaptive-prasle-ring,5,1596
54,adaptive-prasle-ring,5,2332
55,adaptive-prasle-ring,5,1508
53,adaptive-prasle-ring,5,2333
56,adaptive-prasle-ring,5,2428
57,adaptive-prasle-ring,5,2139
58,adaptive-prasle-ring,5,1945
59,adaptive-prasle-ring,5,1656
60,adaptive-prasle-ring,5,1866
62,adaptive-prasle-ring,5,1784
61,adaptive-prasle-ring,5,1519
67,adaptive-prasle-ring,5,1900
66,adaptive-prasle-ring,5,2341
63,adaptive-prasle-ring,5,2524
64,adaptive-prasle-ring,5,2128
65,adaptive-prasle-ring,5,1992
70,adaptive-prasle-ring,5,2099
69,adaptive-prasle-ring,5,1676
71,adaptive-prasle-ring,5,2329
68,adaptive-prasle-ring,5,2363
73,adaptive-prasle-ring,5,2111
72,adaptive-prasle-ring,5,1926
75,adaptive-prasle-ring,5,2164
74,adaptive-prasle-ring,5,1852
77,adaptive-prasle-ring,5,2290
76,adaptive-prasle-ring,5,1783
80,adaptive-prasle-ring,5,2042
81,adaptive-prasle-ring,5,2251
78,adaptive-prasle-ring,5,2213
82,adaptive-prasle-ring,5,1686
79,adaptive-prasle-ring,5,2084
83,adaptive-prasle-ring,5,2128
85,adaptive-prasle-ring,5,2117
86,adaptive-prasle-ring,5,2260
84,adaptive-prasle-ring,5,1840
87,adaptive-prasle-ring,5,1769
88,adaptive-prasle-ring,5,1788
91,adaptive-prasle-ring,5,1873
89,adaptive-prasle-ring,5,2237
90,adaptive-prasle-ring,5,2436
92,adaptive-prasle-ring,5,1922
93,adaptive-prasle-ring,5,1784
94,adaptive-prasle-ring,5,2256
95,adaptive-prasle-ring,5,1759
96,adaptive-prasle-ring,5,2223
98,adaptive-prasle-ring,5,1963
99,adaptive-prasle-ring,5,2240
97,adaptive-prasle-ring,5,1919
100,adaptive-prasle-ring,5,1931
