trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-ring,5,60,1866,63350,3350
2,adaptive-prasle-ring,5,60,1612,70356,10356
3,adaptive-prasle-ring,5,60,2509,71860,11860
4,adaptive-prasle-ring,5,60,2364,60124,124
5,adaptive-prasle-ring,5,60,1980,60115,115
6,adaptive-prasle-ring,5,60,2161,68353,8353
7,adaptive-prasle-ring,5,60,2194,63593,3593
8,adaptive-prasle-ring,5,60,1674,69943,9943
9,adaptive-prasle-ring,5,60,2568,60161,161
10,adaptive-prasle-ring,5,60,2232,65769,5769
