timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1686,1,bully,1686,1,0,0,1,8,14,112,1,1,0,1686,0,2,0,0,0,LEADER,1,1686000,0,3248,1682752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1952,6,bully,1952,1,0,0,1,8,14,112,1,1,0,1952,0,2,0,0,0,NORMAL,0,1952000,0,3248,1948752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1604,2,bully,1604,1,0,0,1,8,14,112,1,1,0,1604,0,2,0,0,0,NORMAL,0,1604000,0,3248,1600752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1581,4,bully,1581,1,0,0,1,8,14,112,1,1,0,1581,0,2,0,0,0,NORMAL,0,1581000,0,3248,1577752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1793,8,bully,1793,1,0,0,1,8,14,112,1,1,0,1793,0,2,0,0,0,NORMAL,0,1793000,0,3248,1789752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1877,9,bully,1877,1,0,0,1,8,14,112,1,1,0,1877,0,2,0,0,0,NORMAL,0,1877000,0,3248,1873752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
1939,5,bully,1939,1,0,0,1,8,14,112,1,1,0,1939,0,2,0,0,0,NORMAL,0,1939000,0,3248,1935752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2128,3,bully,2128,1,0,0,1,8,14,112,1,1,0,2128,0,2,0,0,0,NORMAL,0,2128000,0,3248,2124752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2258,10,bully,2258,1,0,0,1,8,14,112,1,1,0,2258,0,2,0,0,0,NORMAL,0,2258000,0,3248,2254752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2528,7,bully,2528,1,0,0,1,8,14,112,1,1,0,2528,0,2,0,0,0,NORMAL,0,2528000,0,3248,2524752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2663,1,bully,1686,1,0,0,1,8,14,112,1,1,977,1686,0,2,0,0,0,LEADER,1,2663000,0,3248,2659752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2461,2,bully,1604,1,0,0,1,8,14,112,1,1,857,1604,0,2,0,0,0,NORMAL,0,2461000,0,3248,2457752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2872,6,bully,1952,1,0,0,1,8,14,112,1,1,920,1952,0,2,0,0,0,NORMAL,0,2872000,0,3248,2868752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2647,8,bully,1793,1,0,0,1,8,14,112,1,1,854,1793,0,2,0,0,0,NORMAL,0,2647000,0,3248,2643752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2576,4,bully,1581,1,0,0,1,8,14,112,1,1,995,1581,0,2,0,0,0,NORMAL,0,2576000,0,3248,2572752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2808,5,bully,1939,1,0,0,1,8,14,112,1,1,869,1939,0,2,0,0,0,NORMAL,0,2808000,0,3248,2804752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
2983,9,bully,1877,1,0,0,1,8,14,112,1,1,1106,1877,0,2,0,0,0,NORMAL,0,2983000,0,3248,2979752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3178,10,bully,2258,1,0,0,1,8,14,112,1,1,920,2258,0,2,0,0,0,NORMAL,0,3178000,0,3248,3174752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3108,3,bully,2128,1,0,0,1,8,14,112,1,1,980,2128,0,2,0,0,0,NORMAL,0,3108000,0,3248,3104752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3649,7,bully,2528,1,0,0,1,8,14,112,1,1,1121,2528,0,2,0,0,0,NORMAL,0,3649000,0,3248,3645752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3318,2,bully,1604,1,0,0,1,8,14,112,1,1,1714,1604,0,2,0,0,0,NORMAL,0,3318000,0,3248,3314752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3501,8,bully,1793,1,0,0,1,8,14,112,1,1,1708,1793,0,2,0,0,0,NORMAL,0,3501000,0,3248,3497752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3640,1,bully,1686,1,0,0,1,8,14,112,1,1,1954,1686,0,2,0,0,0,LEADER,1,3640000,0,3248,3636752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3792,6,bully,1952,1,0,0,1,8,14,112,1,1,1840,1952,0,2,0,0,0,NORMAL,0,3792000,0,3248,3788752,0,0,1,0,0,0,8,0,0,0,0,0,0,0
3572,4,bully,1581,1,0,0,2,10,28,140,1,1,1991,1581,0,2,0,0,0,NORMAL,0,3572000,0,3248,3568752,0,0,2,0,0,0,10,0,0,0,0,0,0,0
3678,5,bully,1939,1,0,0,2,12,28,168,1,1,1739,1939,0,2,0,0,0,NORMAL,0,3678000,0,3248,3674752,0,0,2,0,0,0,12,0,0,0,0,0,0,0
4127,3,bully,2128,1,0,0,3,21,42,294,1,1,1999,2128,0,2,0,0,0,NORMAL,0,4127000,0,6496,4120504,0,0,3,0,0,0,21,0,0,0,0,0,0,0
4156,9,bully,1877,1,0,0,3,23,42,322,1,1,2279,1877,0,2,0,0,0,NORMAL,0,4156000,0,7496,4148504,0,0,3,0,0,0,23,0,0,0,0,0,0,0
4239,2,bully,1604,1,0,0,3,23,42,322,1,1,2635,1604,0,3,0,0,0,NORMAL,0,4239000,0,9744,4229256,0,0,3,0,0,0,23,0,0,0,0,0,0,0
4487,8,bully,1793,1,0,0,3,23,42,322,1,1,2694,1793,0,3,0,0,0,NORMAL,0,4487000,0,9744,4477256,0,0,3,0,0,0,23,0,0,0,0,0,0,0
4768,7,bully,2528,1,0,0,3,24,42,336,1,1,2240,2528,0,2,0,0,0,NORMAL,0,4768000,0,9744,4758256,0,0,3,0,0,0,24,0,0,0,0,0,0,0
4869,6,bully,1952,1,0,0,3,24,42,336,1,1,2917,1952,0,3,0,0,0,NORMAL,0,4869000,0,9744,4859256,0,0,3,0,0,0,24,0,0,0,0,0,0,0
4759,1,bully,1686,1,0,0,2,25,28,350,1,1,3073,1686,0,3,0,0,0,LEADER,1,4759000,0,6496,4752504,0,0,2,0,0,0,25,0,0,0,0,0,0,0
4706,5,bully,1939,1,0,0,3,25,42,350,1,1,2767,1939,0,3,0,0,0,NORMAL,0,4706000,0,9744,4696256,0,0,3,0,0,0,25,0,0,0,0,0,0,0
4694,4,bully,1581,1,0,0,3,26,42,364,1,1,3113,1581,0,3,0,0,0,NORMAL,0,4694000,0,9744,4684256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
5305,3,bully,2128,1,0,0,4,25,56,350,1,1,3177,2128,0,3,0,0,0,NORMAL,0,5305000,0,12992,5292008,0,0,4,0,0,0,25,0,0,0,0,0,0,0
5279,2,bully,1604,1,0,0,3,26,42,364,1,1,3675,1604,0,3,0,0,0,NORMAL,0,5279000,0,9744,5269256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
5539,8,bully,1793,1,0,0,3,26,42,364,1,1,3746,1793,0,3,0,0,0,NORMAL,0,5539000,0,9744,5529256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
5899,7,bully,2528,1,0,0,4,25,56,350,1,1,3371,2528,0,3,0,0,0,NORMAL,0,5899000,0,12992,5886008,0,0,4,0,0,0,25,0,0,0,0,0,0,0
5720,9,bully,1877,1,0,0,4,25,56,350,1,1,3843,1877,0,3,0,0,0,NORMAL,0,5720000,0,13992,5706008,0,0,4,0,0,0,25,0,0,0,0,0,0,0
6083,6,bully,1952,1,0,0,3,26,42,364,1,1,4131,1952,0,3,0,0,0,NORMAL,0,6083000,0,9744,6073256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
5949,1,bully,1686,1,0,0,2,27,28,378,1,1,4263,1686,0,3,0,0,0,LEADER,1,5949000,0,6496,5942504,0,0,2,0,0,0,27,0,0,0,0,0,0,0
5812,5,bully,1939,1,0,0,3,26,42,364,1,1,3873,1939,0,3,0,0,0,NORMAL,0,5812000,0,9744,5802256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
5878,4,bully,1581,1,0,0,3,26,42,364,1,1,4297,1581,0,3,0,0,0,NORMAL,0,5878000,0,9744,5868256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
6319,2,bully,1604,1,0,0,3,26,42,364,1,1,4715,1604,0,3,0,0,0,NORMAL,0,6319000,0,9744,6309256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
6533,10,bully,2258,1,0,0,3,25,42,350,1,1,4275,2258,0,2,0,0,0,NORMAL,0,6533000,0,6496,6526504,0,0,3,0,0,0,25,0,0,0,0,0,0,0
6591,8,bully,1793,1,0,0,3,26,42,364,1,1,4798,1793,0,3,0,0,0,NORMAL,0,6591000,0,9744,6581256,0,0,3,0,0,0,26,0,0,0,0,0,0,0
6735,3,bully,2128,1,0,0,4,26,56,364,1,1,4607,2128,0,3,0,0,0,NORMAL,0,6735000,0,12992,6722008,0,0,4,0,0,0,26,0,0,0,0,0,0,0
7029,7,bully,2528,1,0,0,4,26,56,364,1,1,4501,2528,0,3,0,0,0,NORMAL,0,7029000,0,12992,7016008,0,0,4,0,0,0,26,0,0,0,0,0,0,0
6918,5,bully,1939,1,0,0,3,28,42,392,1,1,4979,1939,0,3,0,0,0,NORMAL,0,6918000,0,9744,6908256,0,0,3,0,0,0,28,0,0,0,0,0,0,0
7139,1,bully,1686,1,0,0,2,29,28,406,1,1,5453,1686,0,3,0,0,0,LEADER,1,7139000,0,6496,7132504,0,0,2,0,0,0,29,0,0,0,0,0,0,0
7297,6,bully,1952,1,0,0,3,28,42,392,1,1,5345,1952,0,3,0,0,0,NORMAL,0,7297000,0,9744,7287256,0,0,3,0,0,0,28,0,0,0,0,0,0,0
7062,4,bully,1581,1,0,0,3,28,42,392,1,1,5481,1581,0,3,0,0,0,NORMAL,0,7062000,0,9744,7052256,0,0,3,0,0,0,28,0,0,0,0,0,0,0
7447,2,bully,1604,1,0,0,5,30,70,420,1,1,5843,1604,0,4,0,0,0,NORMAL,0,7447000,0,12992,7434008,0,0,5,0,0,0,30,0,0,0,0,0,0,0
7462,9,bully,1877,1,0,0,4,31,56,434,1,1,5585,1877,0,3,0,0,0,NORMAL,0,7462000,0,13992,7448008,0,0,4,0,0,0,31,0,0,0,0,0,0,0
7928,5,bully,1939,1,0,0,5,32,70,448,1,1,5989,1939,0,4,0,0,0,NORMAL,0,7928000,0,16240,7911760,0,0,5,0,0,0,32,0,0,0,0,0,0,0
8103,8,bully,1793,1,0,0,5,33,70,462,1,1,6310,1793,0,4,0,0,0,NORMAL,0,8103000,0,12992,8090008,0,0,5,0,0,0,33,0,0,0,0,0,0,0
8165,3,bully,2128,1,0,0,4,34,56,476,1,1,6037,2128,0,3,0,0,0,NORMAL,0,8165000,0,12992,8152008,0,0,4,0,0,0,34,0,0,0,0,0,0,0
8322,1,bully,1686,1,0,0,3,35,42,490,1,1,6636,1686,0,4,0,0,0,LEADER,1,8322000,0,9744,8312256,0,0,3,0,0,0,35,0,0,0,0,0,0,0
8584,6,bully,1952,1,0,0,4,34,56,476,1,1,6632,1952,0,4,0,0,0,NORMAL,0,8584000,0,12992,8571008,0,0,4,0,0,0,34,0,0,0,0,0,0,0
