trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-ring,5,90,2113,NA
2,adaptive-prasle-ring,5,90,1550,NA
3,adaptive-prasle-ring,5,90,1813,NA
4,adaptive-prasle-ring,5,90,2194,NA
5,adaptive-prasle-ring,5,90,2105,NA
6,adaptive-prasle-ring,5,90,2417,NA
7,adaptive-prasle-ring,5,90,2149,NA
8,adaptive-prasle-ring,5,90,2458,NA
9,adaptive-prasle-ring,5,90,1610,NA
10,adaptive-prasle-ring,5,90,1732,NA
11,adaptive-prasle-ring,5,90,1645,NA
12,adaptive-prasle-ring,5,90,2529,NA
13,adaptive-prasle-ring,5,90,2036,NA
14,adaptive-prasle-ring,5,90,2056,NA
15,adaptive-prasle-ring,5,90,1716,NA
16,adaptive-prasle-ring,5,90,2425,NA
17,adaptive-prasle-ring,5,90,1615,NA
18,adaptive-prasle-ring,5,90,1827,NA
19,adaptive-prasle-ring,5,90,1943,NA
20,adaptive-prasle-ring,5,90,1753,NA
21,adaptive-prasle-ring,5,90,2007,NA
22,adaptive-prasle-ring,5,90,2009,NA
23,adaptive-prasle-ring,5,90,2103,NA
24,adaptive-prasle-ring,5,90,1960,NA
25,adaptive-prasle-ring,5,90,2651,NA
26,adaptive-prasle-ring,5,90,2337,NA
27,adaptive-prasle-ring,5,90,2273,NA
28,adaptive-prasle-ring,5,90,2258,NA
29,adaptive-prasle-ring,5,90,2171,NA
30,adaptive-prasle-ring,5,90,1694,NA
31,adaptive-prasle-ring,5,90,1801,NA
32,adaptive-prasle-ring,5,90,1733,NA
33,adaptive-prasle-ring,5,90,2249,NA
34,adaptive-prasle-ring,5,90,1990,NA
35,adaptive-prasle-ring,5,90,2247,NA
36,adaptive-prasle-ring,5,90,2338,NA
37,adaptive-prasle-ring,5,90,2231,NA
38,adaptive-prasle-ring,5,90,2518,NA
39,adaptive-prasle-ring,5,90,2340,NA
40,adaptive-prasle-ring,5,90,1874,NA
41,adaptive-prasle-ring,5,90,1900,NA
42,adaptive-prasle-ring,5,90,2371,NA
43,adaptive-prasle-ring,5,90,2217,NA
44,adaptive-prasle-ring,5,90,2002,NA
45,adaptive-prasle-ring,5,90,1720,NA
46,adaptive-prasle-ring,5,90,2293,NA
47,adaptive-prasle-ring,5,90,1745,NA
48,adaptive-prasle-ring,5,90,1760,NA
49,adaptive-prasle-ring,5,90,1683,NA
50,adaptive-prasle-ring,5,90,1956,NA
51,adaptive-prasle-ring,5,90,2474,NA
52,adaptive-prasle-ring,5,90,2116,NA
53,adaptive-prasle-ring,5,90,1779,NA
54,adaptive-prasle-ring,5,90,1765,NA
55,adaptive-prasle-ring,5,90,1825,NA
56,adaptive-prasle-ring,5,90,1799,NA
57,adaptive-prasle-ring,5,90,2038,NA
58,adaptive-prasle-ring,5,90,1840,NA
59,adaptive-prasle-ring,5,90,2315,NA
60,adaptive-prasle-ring,5,90,1605,NA
61,adaptive-prasle-ring,5,90,2376,NA
62,adaptive-prasle-ring,5,90,2306,NA
63,adaptive-prasle-ring,5,90,2723,NA
64,adaptive-prasle-ring,5,90,1682,NA
65,adaptive-prasle-ring,5,90,1728,NA
66,adaptive-prasle-ring,5,90,2069,NA
67,adaptive-prasle-ring,5,90,1890,NA
68,adaptive-prasle-ring,5,90,2163,NA
69,adaptive-prasle-ring,5,90,1809,NA
70,adaptive-prasle-ring,5,90,2021,NA
71,adaptive-prasle-ring,5,90,1935,NA
72,adaptive-prasle-ring,5,90,1508,NA
73,adaptive-prasle-ring,5,90,2214,NA
74,adaptive-prasle-ring,5,90,2167,NA
75,adaptive-prasle-ring,5,90,2023,NA
76,adaptive-prasle-ring,5,90,1561,NA
77,adaptive-prasle-ring,5,90,1698,NA
78,adaptive-prasle-ring,5,90,1857,NA
79,adaptive-prasle-ring,5,90,2431,NA
80,adaptive-prasle-ring,5,90,2403,NA
81,adaptive-prasle-ring,5,90,2184,NA
82,adaptive-prasle-ring,5,90,1972,NA
83,adaptive-prasle-ring,5,90,2299,NA
84,adaptive-prasle-ring,5,90,1879,NA
85,adaptive-prasle-ring,5,90,2183,NA
86,adaptive-prasle-ring,5,90,1843,NA
87,adaptive-prasle-ring,5,90,2469,NA
88,adaptive-prasle-ring,5,90,1948,NA
89,adaptive-prasle-ring,5,90,2184,NA
90,adaptive-prasle-ring,5,90,2162,NA
91,adaptive-prasle-ring,5,90,2106,NA
92,adaptive-prasle-ring,5,90,2367,NA
93,adaptive-prasle-ring,5,90,2069,NA
94,adaptive-prasle-ring,5,90,1950,NA
95,adaptive-prasle-ring,5,90,2094,NA
96,adaptive-prasle-ring,5,90,1913,NA
97,adaptive-prasle-ring,5,90,2565,NA
98,adaptive-prasle-ring,5,90,1767,NA
99,adaptive-prasle-ring,5,90,1862,NA
100,adaptive-prasle-ring,5,90,1745,NA
