trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,ring,50,NA,48011,25,50,true
2,ring,50,NA,47960,25,50,true
3,ring,50,NA,48041,25,50,true
4,ring,50,NA,47932,25,50,true
5,ring,50,NA,47738,25,50,true
6,ring,50,NA,48549,25,50,true
7,ring,50,NA,47120,25,50,true
8,ring,50,NA,46572,25,50,true
9,ring,50,51317,47894,25,50,true
10,ring,50,50733,47136,25,50,true
