trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,prasle-line,10,70,2821,NA
2,prasle-line,10,70,2839,NA
3,prasle-line,10,70,3563,NA
4,prasle-line,10,70,3041,NA
5,prasle-line,10,70,2950,NA
6,prasle-line,10,70,2853,NA
7,prasle-line,10,70,3135,NA
8,prasle-line,10,70,3053,NA
9,prasle-line,10,70,3358,NA
10,prasle-line,10,70,3255,NA
11,prasle-line,10,70,3120,NA
12,prasle-line,10,70,3195,NA
13,prasle-line,10,70,2803,NA
14,prasle-line,10,70,3092,NA
15,prasle-line,10,70,3011,NA
16,prasle-line,10,70,3132,NA
17,prasle-line,10,70,2882,NA
18,prasle-line,10,70,2853,NA
19,prasle-line,10,70,3230,NA
20,prasle-line,10,70,2996,NA
21,prasle-line,10,70,3086,NA
22,prasle-line,10,70,3126,NA
23,prasle-line,10,70,3013,NA
24,prasle-line,10,70,3213,NA
25,prasle-line,10,70,3033,NA
26,prasle-line,10,70,3030,NA
27,prasle-line,10,70,2940,NA
28,prasle-line,10,70,2900,NA
29,prasle-line,10,70,3331,NA
30,prasle-line,10,70,3107,NA
31,prasle-line,10,70,3190,NA
32,prasle-line,10,70,3172,NA
33,prasle-line,10,70,3012,NA
34,prasle-line,10,70,2953,NA
35,prasle-line,10,70,3189,NA
36,prasle-line,10,70,3169,NA
37,prasle-line,10,70,3274,NA
38,prasle-line,10,70,2971,NA
39,prasle-line,10,70,3287,NA
40,prasle-line,10,70,3034,NA
41,prasle-line,10,70,3049,NA
42,prasle-line,10,70,3008,NA
43,prasle-line,10,70,3426,NA
44,prasle-line,10,70,3077,NA
45,prasle-line,10,70,3177,NA
46,prasle-line,10,70,3008,NA
47,prasle-line,10,70,3130,NA
48,prasle-line,10,70,2836,NA
49,prasle-line,10,70,3458,NA
50,prasle-line,10,70,3524,NA
51,prasle-line,10,70,2814,NA
52,prasle-line,10,70,3163,NA
53,prasle-line,10,70,3258,NA
54,prasle-line,10,70,2932,NA
55,prasle-line,10,70,3361,NA
56,prasle-line,10,70,2810,NA
57,prasle-line,10,70,3187,NA
58,prasle-line,10,70,3173,NA
59,prasle-line,10,70,3381,NA
60,prasle-line,10,70,3106,NA
61,prasle-line,10,70,2841,NA
62,prasle-line,10,70,3231,NA
63,prasle-line,10,70,3199,NA
64,prasle-line,10,70,3099,NA
65,prasle-line,10,70,3293,NA
66,prasle-line,10,70,2942,NA
67,prasle-line,10,70,2968,NA
68,prasle-line,10,70,3046,NA
69,prasle-line,10,70,3242,NA
70,prasle-line,10,70,3074,NA
71,prasle-line,10,70,3002,NA
72,prasle-line,10,70,3157,NA
73,prasle-line,10,70,3077,NA
74,prasle-line,10,70,3111,NA
75,prasle-line,10,70,3060,NA
76,prasle-line,10,70,2899,NA
77,prasle-line,10,70,3491,NA
78,prasle-line,10,70,2947,NA
79,prasle-line,10,70,3299,NA
80,prasle-line,10,70,3112,NA
81,prasle-line,10,70,3390,NA
82,prasle-line,10,70,2997,NA
83,prasle-line,10,70,3101,NA
84,prasle-line,10,70,3003,NA
85,prasle-line,10,70,3119,NA
86,prasle-line,10,70,2783,NA
87,prasle-line,10,70,2900,NA
88,prasle-line,10,70,3059,NA
89,prasle-line,10,70,3113,NA
90,prasle-line,10,70,2946,NA
91,prasle-line,10,70,3019,NA
92,prasle-line,10,70,3117,NA
93,prasle-line,10,70,3446,NA
94,prasle-line,10,70,3193,NA
95,prasle-line,10,70,3142,NA
96,prasle-line,10,70,3500,NA
97,prasle-line,10,70,3206,NA
98,prasle-line,10,70,3369,NA
99,prasle-line,10,70,3180,NA
100,prasle-line,10,70,2825,NA
