trial,algorithm,node_count,convergence_time_ms
3,adaptive-prasle-line,100,1502
1,adaptive-prasle-line,100,1509
4,adaptive-prasle-line,100,1533
9,adaptive-prasle-line,100,1581
2,adaptive-prasle-line,100,1636
6,adaptive-prasle-line,100,1671
10,adaptive-prasle-line,100,1647
8,adaptive-prasle-line,100,1523
5,adaptive-prasle-line,100,1428
7,adaptive-prasle-line,100,1454
