trial,algorithm,node_count,convergence_time_ms
7,adaptive-prasle-mesh,5,1559
2,adaptive-prasle-mesh,5,2374
6,adaptive-prasle-mesh,5,1694
3,adaptive-prasle-mesh,5,1638
5,adaptive-prasle-mesh,5,1953
11,adaptive-prasle-mesh,5,2062
1,adaptive-prasle-mesh,5,2053
4,adaptive-prasle-mesh,5,1617
9,adaptive-prasle-mesh,5,2531
10,adaptive-prasle-mesh,5,1960
12,adaptive-prasle-mesh,5,1942
14,adaptive-prasle-mesh,5,1822
13,adaptive-prasle-mesh,5,2401
8,adaptive-prasle-mesh,5,2768
15,adaptive-prasle-mesh,5,2144
16,adaptive-prasle-mesh,5,2010
18,adaptive-prasle-mesh,5,1962
20,adaptive-prasle-mesh,5,2137
17,adaptive-prasle-mesh,5,2473
19,adaptive-prasle-mesh,5,1942
21,adaptive-prasle-mesh,5,2220
22,adaptive-prasle-mesh,5,1840
23,adaptive-prasle-mesh,5,1971
24,adaptive-prasle-mesh,5,2266
26,adaptive-prasle-mesh,5,2056
25,adaptive-prasle-mesh,5,1816
27,adaptive-prasle-mesh,5,2176
28,adaptive-prasle-mesh,5,2039
29,adaptive-prasle-mesh,5,1844
30,adaptive-prasle-mesh,5,2228
31,adaptive-prasle-mesh,5,2006
32,adaptive-prasle-mesh,5,2172
34,adaptive-prasle-mesh,5,1960
33,adaptive-prasle-mesh,5,2099
36,adaptive-prasle-mesh,5,1765
35,adaptive-prasle-mesh,5,1855
37,adaptive-prasle-mesh,5,2134
38,adaptive-prasle-mesh,5,1695
39,adaptive-prasle-mesh,5,2129
40,adaptive-prasle-mesh,5,2289
42,adaptive-prasle-mesh,5,2223
41,adaptive-prasle-mesh,5,1926
43,adaptive-prasle-mesh,5,2043
44,adaptive-prasle-mesh,5,1737
45,adaptive-prasle-mesh,5,2222
46,adaptive-prasle-mesh,5,2003
47,adaptive-prasle-mesh,5,1655
48,adaptive-prasle-mesh,5,2140
49,adaptive-prasle-mesh,5,2018
50,adaptive-prasle-mesh,5,2329
52,adaptive-prasle-mesh,5,2077
51,adaptive-prasle-mesh,5,2014
53,adaptive-prasle-mesh,5,1800
54,adaptive-prasle-mesh,5,1744
56,adaptive-prasle-mesh,5,1700
55,adaptive-prasle-mesh,5,2105
58,adaptive-prasle-mesh,5,1754
57,adaptive-prasle-mesh,5,2207
59,adaptive-prasle-mesh,5,2236
61,adaptive-prasle-mesh,5,1658
60,adaptive-prasle-mesh,5,2411
62,adaptive-prasle-mesh,5,1993
65,adaptive-prasle-mesh,5,2103
64,adaptive-prasle-mesh,5,2409
63,adaptive-prasle-mesh,5,1939
68,adaptive-prasle-mesh,5,2245
66,adaptive-prasle-mesh,5,1787
67,adaptive-prasle-mesh,5,2308
69,adaptive-prasle-mesh,5,2061
71,adaptive-prasle-mesh,5,1805
70,adaptive-prasle-mesh,5,2277
72,adaptive-prasle-mesh,5,2287
74,adaptive-prasle-mesh,5,2153
73,adaptive-prasle-mesh,5,2312
75,adaptive-prasle-mesh,5,2002
76,adaptive-prasle-mesh,5,2023
77,adaptive-prasle-mesh,5,2464
78,adaptive-prasle-mesh,5,2022
80,adaptive-prasle-mesh,5,1997
81,adaptive-prasle-mesh,5,2174
79,adaptive-prasle-mesh,5,2023
83,adaptive-prasle-mesh,5,2141
82,adaptive-prasle-mesh,5,1484
84,adaptive-prasle-mesh,5,1973
86,adaptive-prasle-mesh,5,2072
85,adaptive-prasle-mesh,5,1561
87,adaptive-prasle-mesh,5,1934
91,adaptive-prasle-mesh,5,1796
88,adaptive-prasle-mesh,5,1834
90,adaptive-prasle-mesh,5,1899
92,adaptive-prasle-mesh,5,2056
89,adaptive-prasle-mesh,5,1890
93,adaptive-prasle-mesh,5,1978
94,adaptive-prasle-mesh,5,1702
95,adaptive-prasle-mesh,5,2377
97,adaptive-prasle-mesh,5,1592
96,adaptive-prasle-mesh,5,1841
98,adaptive-prasle-mesh,5,2216
100,adaptive-prasle-mesh,5,2000
99,adaptive-prasle-mesh,5,2079
