trial,algorithm,node_count,convergence_time_ms
3,adaptive-prasle-ring,100,1492
6,adaptive-prasle-ring,100,1505
4,adaptive-prasle-ring,100,1509
2,adaptive-prasle-ring,100,1635
5,adaptive-prasle-ring,100,1505
1,adaptive-prasle-ring,100,1499
7,adaptive-prasle-ring,100,1585
10,adaptive-prasle-ring,100,1581
9,adaptive-prasle-ring,100,1588
13,adaptive-prasle-ring,100,1583
12,adaptive-prasle-ring,100,1575
8,adaptive-prasle-ring,100,1630
14,adaptive-prasle-ring,100,1460
11,adaptive-prasle-ring,100,1541
15,adaptive-prasle-ring,100,1544
19,adaptive-prasle-ring,100,1600
16,adaptive-prasle-ring,100,1459
17,adaptive-prasle-ring,100,1684
18,adaptive-prasle-ring,100,1533
21,adaptive-prasle-ring,100,1429
22,adaptive-prasle-ring,100,1508
20,adaptive-prasle-ring,100,1497
24,adaptive-prasle-ring,100,1516
23,adaptive-prasle-ring,100,1613
25,adaptive-prasle-ring,100,1447
26,adaptive-prasle-ring,100,1446
27,adaptive-prasle-ring,100,1496
28,adaptive-prasle-ring,100,1516
29,adaptive-prasle-ring,100,1746
30,adaptive-prasle-ring,100,1712
32,adaptive-prasle-ring,100,1653
31,adaptive-prasle-ring,100,1572
33,adaptive-prasle-ring,100,1629
34,adaptive-prasle-ring,100,1485
36,adaptive-prasle-ring,100,1502
35,adaptive-prasle-ring,100,1576
38,adaptive-prasle-ring,100,1509
39,adaptive-prasle-ring,100,1624
40,adaptive-prasle-ring,100,1512
41,adaptive-prasle-ring,100,1599
37,adaptive-prasle-ring,100,1665
42,adaptive-prasle-ring,100,1547
43,adaptive-prasle-ring,100,1455
44,adaptive-prasle-ring,100,1540
45,adaptive-prasle-ring,100,1499
47,adaptive-prasle-ring,100,1604
50,adaptive-prasle-ring,100,1518
46,adaptive-prasle-ring,100,1512
48,adaptive-prasle-ring,100,1537
49,adaptive-prasle-ring,100,1683
52,adaptive-prasle-ring,100,1639
53,adaptive-prasle-ring,100,1479
51,adaptive-prasle-ring,100,1606
55,adaptive-prasle-ring,100,1501
56,adaptive-prasle-ring,100,1549
54,adaptive-prasle-ring,100,1568
58,adaptive-prasle-ring,100,1680
57,adaptive-prasle-ring,100,1618
59,adaptive-prasle-ring,100,1509
60,adaptive-prasle-ring,100,1651
61,adaptive-prasle-ring,100,1501
62,adaptive-prasle-ring,100,1716
63,adaptive-prasle-ring,100,1549
64,adaptive-prasle-ring,100,1476
65,adaptive-prasle-ring,100,1595
66,adaptive-prasle-ring,100,1547
67,adaptive-prasle-ring,100,1464
68,adaptive-prasle-ring,100,1494
69,adaptive-prasle-ring,100,1607
70,adaptive-prasle-ring,100,1504
71,adaptive-prasle-ring,100,1646
72,adaptive-prasle-ring,100,1458
73,adaptive-prasle-ring,100,1560
77,adaptive-prasle-ring,100,1504
75,adaptive-prasle-ring,100,1545
74,adaptive-prasle-ring,100,1461
76,adaptive-prasle-ring,100,1442
78,adaptive-prasle-ring,100,1463
79,adaptive-prasle-ring,100,1588
80,adaptive-prasle-ring,100,1448
81,adaptive-prasle-ring,100,1567
82,adaptive-prasle-ring,100,1461
83,adaptive-prasle-ring,100,1484
84,adaptive-prasle-ring,100,1482
85,adaptive-prasle-ring,100,1572
86,adaptive-prasle-ring,100,1650
87,adaptive-prasle-ring,100,1549
89,adaptive-prasle-ring,100,1607
91,adaptive-prasle-ring,100,1526
90,adaptive-prasle-ring,100,1656
88,adaptive-prasle-ring,100,1541
92,adaptive-prasle-ring,100,1497
93,adaptive-prasle-ring,100,1559
94,adaptive-prasle-ring,100,1522
95,adaptive-prasle-ring,100,1596
96,adaptive-prasle-ring,100,1507
97,adaptive-prasle-ring,100,1516
98,adaptive-prasle-ring,100,1579
99,adaptive-prasle-ring,100,1543
100,adaptive-prasle-ring,100,1674
