trial,algorithm,node_count,noise_level,convergence_time_ms,message_count
1,adaptive-prasle-ring,50,90,1774,NA
2,adaptive-prasle-ring,50,90,1690,NA
3,adaptive-prasle-ring,50,90,1698,NA
4,adaptive-prasle-ring,50,90,1644,NA
5,adaptive-prasle-ring,50,90,1568,NA
6,adaptive-prasle-ring,50,90,1499,NA
7,adaptive-prasle-ring,50,90,1577,NA
8,adaptive-prasle-ring,50,90,1520,NA
9,adaptive-prasle-ring,50,90,1664,NA
10,adaptive-prasle-ring,50,90,1513,NA
11,adaptive-prasle-ring,50,90,1596,NA
12,adaptive-prasle-ring,50,90,1513,NA
13,adaptive-prasle-ring,50,90,1634,NA
14,adaptive-prasle-ring,50,90,1594,NA
15,adaptive-prasle-ring,50,90,1539,NA
16,adaptive-prasle-ring,50,90,1641,NA
17,adaptive-prasle-ring,50,90,1621,NA
18,adaptive-prasle-ring,50,90,1564,NA
19,adaptive-prasle-ring,50,90,1543,NA
20,adaptive-prasle-ring,50,90,1550,NA
21,adaptive-prasle-ring,50,90,1688,NA
22,adaptive-prasle-ring,50,90,1641,NA
23,adaptive-prasle-ring,50,90,1554,NA
24,adaptive-prasle-ring,50,90,1487,NA
25,adaptive-prasle-ring,50,90,1551,NA
26,adaptive-prasle-ring,50,90,1620,NA
27,adaptive-prasle-ring,50,90,1708,NA
28,adaptive-prasle-ring,50,90,1607,NA
29,adaptive-prasle-ring,50,90,1620,NA
30,adaptive-prasle-ring,50,90,1520,NA
31,adaptive-prasle-ring,50,90,1521,NA
32,adaptive-prasle-ring,50,90,1615,NA
33,adaptive-prasle-ring,50,90,1622,NA
34,adaptive-prasle-ring,50,90,1480,NA
35,adaptive-prasle-ring,50,90,1569,NA
36,adaptive-prasle-ring,50,90,1547,NA
37,adaptive-prasle-ring,50,90,1516,NA
38,adaptive-prasle-ring,50,90,1554,NA
39,adaptive-prasle-ring,50,90,1587,NA
40,adaptive-prasle-ring,50,90,1470,NA
41,adaptive-prasle-ring,50,90,1634,NA
42,adaptive-prasle-ring,50,90,1520,NA
43,adaptive-prasle-ring,50,90,1677,NA
44,adaptive-prasle-ring,50,90,1793,NA
45,adaptive-prasle-ring,50,90,1508,NA
46,adaptive-prasle-ring,50,90,1543,NA
47,adaptive-prasle-ring,50,90,1673,NA
48,adaptive-prasle-ring,50,90,1524,NA
49,adaptive-prasle-ring,50,90,1515,NA
50,adaptive-prasle-ring,50,90,1549,NA
51,adaptive-prasle-ring,50,90,1526,NA
52,adaptive-prasle-ring,50,90,1556,NA
53,adaptive-prasle-ring,50,90,1521,NA
54,adaptive-prasle-ring,50,90,1459,NA
55,adaptive-prasle-ring,50,90,1619,NA
56,adaptive-prasle-ring,50,90,1746,NA
57,adaptive-prasle-ring,50,90,1742,NA
58,adaptive-prasle-ring,50,90,1531,NA
59,adaptive-prasle-ring,50,90,1764,NA
60,adaptive-prasle-ring,50,90,1618,NA
61,adaptive-prasle-ring,50,90,1534,NA
62,adaptive-prasle-ring,50,90,1513,NA
63,adaptive-prasle-ring,50,90,1538,NA
64,adaptive-prasle-ring,50,90,1435,NA
65,adaptive-prasle-ring,50,90,1622,NA
66,adaptive-prasle-ring,50,90,1677,NA
67,adaptive-prasle-ring,50,90,1599,NA
68,adaptive-prasle-ring,50,90,1709,NA
69,adaptive-prasle-ring,50,90,1513,NA
70,adaptive-prasle-ring,50,90,1667,NA
71,adaptive-prasle-ring,50,90,1580,NA
72,adaptive-prasle-ring,50,90,1779,NA
73,adaptive-prasle-ring,50,90,1470,NA
74,adaptive-prasle-ring,50,90,1606,NA
75,adaptive-prasle-ring,50,90,1594,NA
76,adaptive-prasle-ring,50,90,1493,NA
77,adaptive-prasle-ring,50,90,1637,NA
78,adaptive-prasle-ring,50,90,1468,NA
79,adaptive-prasle-ring,50,90,1538,NA
80,adaptive-prasle-ring,50,90,1454,NA
81,adaptive-prasle-ring,50,90,1577,NA
82,adaptive-prasle-ring,50,90,1490,NA
83,adaptive-prasle-ring,50,90,1521,NA
84,adaptive-prasle-ring,50,90,1571,NA
85,adaptive-prasle-ring,50,90,1653,NA
86,adaptive-prasle-ring,50,90,1461,NA
87,adaptive-prasle-ring,50,90,1476,NA
88,adaptive-prasle-ring,50,90,1726,NA
89,adaptive-prasle-ring,50,90,1577,NA
90,adaptive-prasle-ring,50,90,1546,NA
91,adaptive-prasle-ring,50,90,1449,NA
92,adaptive-prasle-ring,50,90,1680,NA
93,adaptive-prasle-ring,50,90,1472,NA
94,adaptive-prasle-ring,50,90,1590,NA
95,adaptive-prasle-ring,50,90,1576,NA
96,adaptive-prasle-ring,50,90,1509,NA
97,adaptive-prasle-ring,50,90,1487,NA
98,adaptive-prasle-ring,50,90,1656,NA
99,adaptive-prasle-ring,50,90,1601,NA
100,adaptive-prasle-ring,50,90,1659,NA
