timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
1699,8,bully,1699,1,0,0,1,0,14,0,1,8,0,1699,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1617,10,bully,1617,1,0,0,2,1,28,14,1,1,0,1617,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1529,1,bully,1529,1,0,0,1,0,14,0,1,1,0,1529,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2091,5,bully,2091,1,0,0,1,1,14,14,1,5,0,2091,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2056,3,bully,2056,1,0,0,2,2,28,28,1,1,0,2056,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2540,6,bully,2540,1,0,0,1,2,14,28,1,5,0,2540,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2056,2,bully,2056,1,0,0,1,3,14,42,1,1,0,2056,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2454,7,bully,2454,1,0,0,1,3,14,42,1,5,0,2454,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
2340,9,bully,2340,1,0,0,2,2,28,28,1,5,0,2340,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2585,10,bully,1617,1,0,0,2,1,28,14,1,1,968,1617,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2393,4,bully,2393,1,0,0,1,4,14,56,1,1,0,2393,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
3228,2,bully,2056,1,0,0,1,3,14,42,1,1,1172,2056,0,2,0,0,0,NORMAL,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
3553,10,bully,1617,1,0,0,2,1,28,14,1,1,1936,1617,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
3555,3,bully,2056,1,0,0,2,2,28,28,1,1,1499,2056,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
3990,5,bully,2091,1,0,0,2,3,28,42,1,5,1899,2091,0,2,0,0,0,LEADER,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0
3993,8,bully,1699,1,0,0,3,4,42,56,1,8,2294,1699,0,2,0,0,0,LEADER,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0
4241,6,bully,2540,1,0,0,2,4,28,56,1,5,1701,2540,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
3999,7,bully,2454,1,0,0,2,5,28,70,1,5,1545,2454,0,2,0,0,0,NORMAL,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
3955,1,bully,1529,1,0,0,1,1,14,14,1,1,2426,1529,0,2,0,0,0,LEADER,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4522,10,bully,1617,1,0,0,3,1,42,14,2,10,2905,1617,0,3,0,0,0,LEADER,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0
