trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,ring,10,NA,NA,5,10,true
2,ring,10,NA,13534,5,8,true
3,ring,10,12963,NA,3,10,true
4,ring,10,NA,13128,5,8,true
5,ring,10,12769,NA,3,10,true
6,ring,10,12266,NA,3,10,true
7,ring,10,12544,13116,3,8,true
8,ring,10,12990,13404,3,8,true
9,ring,10,13367,13055,3,8,true
10,ring,10,NA,NA,5,10,true
11,ring,10,12915,12883,3,8,true
12,ring,10,12616,13178,3,8,true
13,ring,10,13154,12731,3,8,true
14,ring,10,12549,NA,3,10,true
15,ring,10,13488,NA,3,10,true
16,ring,10,13409,NA,3,10,true
17,ring,10,12657,12464,3,8,true
18,ring,10,13176,NA,3,10,true
19,ring,10,12455,NA,3,10,true
20,ring,10,12550,NA,3,10,true
21,ring,10,13014,NA,3,10,true
22,ring,10,NA,NA,5,10,true
23,ring,10,13257,13261,3,8,true
24,ring,10,12790,12541,3,8,true
25,ring,10,12903,13233,3,8,true
26,ring,10,13851,12524,3,8,true
27,ring,10,12957,NA,3,10,true
28,ring,10,13242,12805,3,8,true
29,ring,10,13764,12930,3,8,true
30,ring,10,12959,12989,3,8,true
31,ring,10,12777,13358,3,8,true
32,ring,10,12601,12647,3,8,true
33,ring,10,13056,13085,3,8,true
34,ring,10,NA,13188,5,8,true
35,ring,10,12956,13248,3,8,true
36,ring,10,NA,12781,5,8,true
37,ring,10,12868,NA,3,10,true
38,ring,10,12520,13073,3,8,true
39,ring,10,13453,12609,3,8,true
40,ring,10,NA,12644,5,8,true
41,ring,10,12847,12549,3,8,true
42,ring,10,12779,NA,3,10,true
43,ring,10,12637,NA,3,10,true
44,ring,10,NA,NA,5,10,true
45,ring,10,12955,12764,3,8,true
46,ring,10,NA,12660,5,8,true
47,ring,10,NA,NA,5,10,true
48,ring,10,13235,12225,3,8,true
49,ring,10,13148,12502,3,8,true
50,ring,10,13115,NA,3,10,true
51,ring,10,12930,NA,3,10,true
52,ring,10,NA,12519,5,8,true
53,ring,10,12491,12628,3,8,true
54,ring,10,12661,NA,3,10,true
55,ring,10,12499,NA,3,10,true
56,ring,10,12803,13824,3,8,true
57,ring,10,NA,12786,5,8,true
58,ring,10,NA,13239,5,8,true
59,ring,10,12576,NA,3,10,true
60,ring,10,12790,12948,3,8,true
61,ring,10,12818,12517,3,8,true
62,ring,10,NA,NA,5,10,true
63,ring,10,13015,NA,3,10,true
64,ring,10,12300,12981,3,8,true
65,ring,10,13068,NA,3,10,true
66,ring,10,NA,13030,5,8,true
67,ring,10,13282,13271,3,8,true
68,ring,10,13022,12776,3,8,true
69,ring,10,12801,NA,3,10,true
70,ring,10,13468,NA,3,10,true
71,ring,10,NA,12733,5,8,true
72,ring,10,12677,13196,3,8,true
73,ring,10,NA,NA,5,10,true
74,ring,10,NA,12696,5,8,true
75,ring,10,12347,13143,3,8,true
76,ring,10,12864,12858,3,8,true
77,ring,10,NA,13155,5,8,true
78,ring,10,12654,12411,3,8,true
79,ring,10,NA,12703,5,8,true
80,ring,10,12941,NA,3,10,true
81,ring,10,13027,13461,3,8,true
82,ring,10,13094,NA,3,10,true
83,ring,10,12309,NA,3,10,true
84,ring,10,13058,12994,3,8,true
85,ring,10,13361,12522,3,8,true
86,ring,10,12527,12671,3,8,true
87,ring,10,12514,12595,3,8,true
88,ring,10,13525,12323,3,8,true
89,ring,10,13744,NA,3,10,true
90,ring,10,NA,NA,5,10,true
91,ring,10,NA,13315,5,8,true
92,ring,10,13072,12367,3,8,true
93,ring,10,12700,13129,3,8,true
94,ring,10,13041,13546,3,8,true
95,ring,10,12783,13718,3,8,true
96,ring,10,13053,12553,3,8,true
97,ring,10,13340,13308,3,8,true
98,ring,10,12963,13200,3,8,true
99,ring,10,13114,12927,3,8,true
100,ring,10,12830,NA,3,10,true
