trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,10,60,3064,62942,2942
2,prasle-ring,10,60,2918,62796,2796
3,prasle-ring,10,60,3382,63260,3260
4,prasle-ring,10,60,3196,63074,3074
5,prasle-ring,10,60,3243,63121,3121
6,prasle-ring,10,60,2981,62859,2859
7,prasle-ring,10,60,2928,62806,2806
8,prasle-ring,10,60,3258,63136,3136
9,prasle-ring,10,60,3105,62983,2983
10,prasle-ring,10,60,3101,62979,2979
11,prasle-ring,10,60,3166,63044,3044
12,prasle-ring,10,60,3184,63062,3062
13,prasle-ring,10,60,3345,63223,3223
14,prasle-ring,10,60,2972,63238,3238
15,prasle-ring,10,60,3254,63132,3132
16,prasle-ring,10,60,2948,62826,2826
17,prasle-ring,10,60,3108,62986,2986
18,prasle-ring,10,60,2989,63035,3035
19,prasle-ring,10,60,2972,62850,2850
20,prasle-ring,10,60,3102,62980,2980
21,prasle-ring,10,60,3020,62898,2898
22,prasle-ring,10,60,3156,63034,3034
23,prasle-ring,10,60,3276,63154,3154
24,prasle-ring,10,60,2734,63009,3009
25,prasle-ring,10,60,2858,62736,2736
26,prasle-ring,10,60,3045,62923,2923
27,prasle-ring,10,60,2916,62793,2793
28,prasle-ring,10,60,3219,63097,3097
29,prasle-ring,10,60,3107,63219,3219
30,prasle-ring,10,60,2744,62622,2622
31,prasle-ring,10,60,2748,62626,2626
32,prasle-ring,10,60,2936,62814,2814
33,prasle-ring,10,60,3046,62924,2924
34,prasle-ring,10,60,3401,63279,3279
35,prasle-ring,10,60,2868,62746,2746
36,prasle-ring,10,60,3121,63163,3163
37,prasle-ring,10,60,3304,63182,3182
38,prasle-ring,10,60,2880,62758,2758
39,prasle-ring,10,60,2860,62738,2738
40,prasle-ring,10,60,3230,63110,3110
41,prasle-ring,10,60,3022,62900,2900
42,prasle-ring,10,60,2971,62849,2849
43,prasle-ring,10,60,3201,63078,3078
44,prasle-ring,10,60,3058,62936,2936
45,prasle-ring,10,60,3067,62945,2945
46,prasle-ring,10,60,3017,62895,2895
47,prasle-ring,10,60,3278,63156,3156
48,prasle-ring,10,60,2875,62753,2753
49,prasle-ring,10,60,3077,62955,2955
50,prasle-ring,10,60,2837,62715,2715
51,prasle-ring,10,60,3310,63281,3281
52,prasle-ring,10,60,2755,62633,2633
53,prasle-ring,10,60,2998,62928,2928
54,prasle-ring,10,60,3318,63196,3196
55,prasle-ring,10,60,2904,62782,2782
56,prasle-ring,10,60,3040,62918,2918
57,prasle-ring,10,60,3236,63114,3114
58,prasle-ring,10,60,3119,62997,2997
59,prasle-ring,10,60,2857,62897,2897
60,prasle-ring,10,60,2856,62734,2734
61,prasle-ring,10,60,2803,62902,2902
62,prasle-ring,10,60,3037,63107,3107
63,prasle-ring,10,60,2978,62856,2856
64,prasle-ring,10,60,2906,62784,2784
65,prasle-ring,10,60,3228,63106,3106
66,prasle-ring,10,60,3437,63379,3379
67,prasle-ring,10,60,3194,63072,3072
68,prasle-ring,10,60,3170,63048,3048
69,prasle-ring,10,60,2945,63157,3157
70,prasle-ring,10,60,3096,63093,3093
71,prasle-ring,10,60,3129,63007,3007
72,prasle-ring,10,60,3005,62923,2923
73,prasle-ring,10,60,3189,63067,3067
74,prasle-ring,10,60,2975,62853,2853
75,prasle-ring,10,60,2837,63287,3287
76,prasle-ring,10,60,2940,62818,2818
77,prasle-ring,10,60,3053,62931,2931
78,prasle-ring,10,60,2989,62948,2948
79,prasle-ring,10,60,3267,63145,3145
80,prasle-ring,10,60,3175,63053,3053
81,prasle-ring,10,60,3385,63309,3309
82,prasle-ring,10,60,2984,63169,3169
83,prasle-ring,10,60,2771,62649,2649
84,prasle-ring,10,60,2964,62842,2842
85,prasle-ring,10,60,3045,63283,3283
86,prasle-ring,10,60,2985,63396,3396
87,prasle-ring,10,60,3256,63134,3134
88,prasle-ring,10,60,3006,62884,2884
89,prasle-ring,10,60,3074,62952,2952
90,prasle-ring,10,60,3541,63419,3419
91,prasle-ring,10,60,3100,62978,2978
92,prasle-ring,10,60,2963,63112,3112
93,prasle-ring,10,60,3393,63271,3271
94,prasle-ring,10,60,2971,62849,2849
95,prasle-ring,10,60,3328,63330,3330
96,prasle-ring,10,60,2902,62780,2780
97,prasle-ring,10,60,3216,63094,3094
98,prasle-ring,10,60,2852,62730,2730
99,prasle-ring,10,60,2812,63322,3322
100,prasle-ring,10,60,3353,63231,3231
