trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,2770,1766,2,5,true
2,adaptive-prasle-line,5,1867,1983,2,5,true
3,adaptive-prasle-line,5,2230,1820,2,5,true
4,adaptive-prasle-line,5,2507,1842,2,5,true
5,adaptive-prasle-line,5,2139,1985,2,5,true
6,adaptive-prasle-line,5,1951,1965,2,5,true
7,adaptive-prasle-line,5,2465,1665,2,5,true
8,adaptive-prasle-line,5,2382,2359,2,5,true
9,adaptive-prasle-line,5,2550,1996,2,5,true
10,adaptive-prasle-line,5,1576,2444,2,5,true
11,adaptive-prasle-line,5,2158,2093,2,5,true
12,adaptive-prasle-line,5,1871,1863,2,5,true
13,adaptive-prasle-line,5,1858,1675,2,5,true
14,adaptive-prasle-line,5,2007,2201,2,5,true
15,adaptive-prasle-line,5,1569,1604,2,5,true
16,adaptive-prasle-line,5,2378,1960,2,5,true
17,adaptive-prasle-line,5,2466,2046,2,5,true
18,adaptive-prasle-line,5,2533,1891,2,5,true
19,adaptive-prasle-line,5,2471,2665,2,5,true
20,adaptive-prasle-line,5,2421,1567,2,5,true
21,adaptive-prasle-line,5,2417,2108,2,5,true
22,adaptive-prasle-line,5,1678,2087,2,5,true
23,adaptive-prasle-line,5,2314,1853,2,5,true
24,adaptive-prasle-line,5,2650,1786,2,5,true
25,adaptive-prasle-line,5,2840,2004,2,5,true
26,adaptive-prasle-line,5,2555,1821,2,5,true
27,adaptive-prasle-line,5,2072,1833,2,5,true
28,adaptive-prasle-line,5,1617,2237,2,5,true
29,adaptive-prasle-line,5,2262,2566,2,5,true
30,adaptive-prasle-line,5,2346,1961,2,5,true
31,adaptive-prasle-line,5,1875,1981,2,5,true
32,adaptive-prasle-line,5,1994,1961,2,5,true
33,adaptive-prasle-line,5,2372,1870,2,5,true
34,adaptive-prasle-line,5,1597,2052,2,5,true
35,adaptive-prasle-line,5,2919,1946,2,5,true
36,adaptive-prasle-line,5,1894,1856,2,5,true
37,adaptive-prasle-line,5,1782,1783,2,5,true
38,adaptive-prasle-line,5,2360,1958,2,5,true
39,adaptive-prasle-line,5,1829,1627,2,5,true
40,adaptive-prasle-line,5,2041,2027,2,5,true
41,adaptive-prasle-line,5,2552,1836,2,5,true
42,adaptive-prasle-line,5,2052,2250,2,5,true
43,adaptive-prasle-line,5,2680,2567,2,5,true
44,adaptive-prasle-line,5,1559,1840,2,5,true
45,adaptive-prasle-line,5,1951,2103,2,5,true
46,adaptive-prasle-line,5,1864,2366,2,5,true
47,adaptive-prasle-line,5,2305,2071,2,5,true
48,adaptive-prasle-line,5,1997,1749,2,5,true
49,adaptive-prasle-line,5,2514,2570,2,5,true
50,adaptive-prasle-line,5,2322,1630,2,5,true
51,adaptive-prasle-line,5,2146,2050,2,5,true
52,adaptive-prasle-line,5,2369,2413,2,5,true
53,adaptive-prasle-line,5,1665,1927,2,5,true
54,adaptive-prasle-line,5,2591,2013,2,5,true
55,adaptive-prasle-line,5,1693,1932,2,5,true
56,adaptive-prasle-line,5,2322,2603,2,5,true
57,adaptive-prasle-line,5,2082,1998,2,5,true
58,adaptive-prasle-line,5,2503,1704,2,5,true
59,adaptive-prasle-line,5,2359,2099,2,5,true
60,adaptive-prasle-line,5,2333,2371,2,5,true
61,adaptive-prasle-line,5,1969,2032,2,5,true
62,adaptive-prasle-line,5,2452,2302,2,5,true
63,adaptive-prasle-line,5,2129,2057,2,5,true
64,adaptive-prasle-line,5,2253,2729,2,5,true
65,adaptive-prasle-line,5,1707,1444,2,5,true
66,adaptive-prasle-line,5,2032,1943,2,5,true
67,adaptive-prasle-line,5,2632,2152,2,5,true
68,adaptive-prasle-line,5,2175,2008,2,5,true
69,adaptive-prasle-line,5,1583,2029,2,5,true
70,adaptive-prasle-line,5,2221,1952,2,5,true
71,adaptive-prasle-line,5,1920,1907,2,5,true
72,adaptive-prasle-line,5,2187,1584,2,5,true
73,adaptive-prasle-line,5,1914,1795,2,5,true
74,adaptive-prasle-line,5,2301,1981,2,5,true
75,adaptive-prasle-line,5,2275,1838,2,5,true
76,adaptive-prasle-line,5,1782,2228,2,5,true
77,adaptive-prasle-line,5,2662,2097,2,5,true
78,adaptive-prasle-line,5,2227,1542,2,5,true
79,adaptive-prasle-line,5,2748,2318,2,5,true
80,adaptive-prasle-line,5,1622,2169,2,5,true
81,adaptive-prasle-line,5,2348,1945,2,5,true
82,adaptive-prasle-line,5,2063,2174,2,5,true
83,adaptive-prasle-line,5,1979,2080,2,5,true
84,adaptive-prasle-line,5,2382,1754,2,5,true
85,adaptive-prasle-line,5,2604,2176,2,5,true
86,adaptive-prasle-line,5,1929,2414,2,5,true
87,adaptive-prasle-line,5,2057,2228,2,5,true
88,adaptive-prasle-line,5,2020,2266,2,5,true
89,adaptive-prasle-line,5,2696,1937,2,5,true
90,adaptive-prasle-line,5,1839,1896,2,5,true
91,adaptive-prasle-line,5,2338,2108,2,5,true
92,adaptive-prasle-line,5,2704,1634,2,5,true
93,adaptive-prasle-line,5,2150,2042,2,5,true
94,adaptive-prasle-line,5,1546,2446,2,5,true
95,adaptive-prasle-line,5,1732,2284,2,5,true
96,adaptive-prasle-line,5,2120,1935,2,5,true
97,adaptive-prasle-line,5,2700,2419,2,5,true
98,adaptive-prasle-line,5,1854,2107,2,5,true
99,adaptive-prasle-line,5,2673,1739,2,5,true
100,adaptive-prasle-line,5,2469,2190,2,5,true
