trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle,50,75,1685,75200,200
2,adaptive-prasle,50,75,1649,75039,39
3,adaptive-prasle,50,75,1743,75203,203
4,adaptive-prasle,50,75,1482,75112,112
5,adaptive-prasle,50,75,1510,75673,673
6,adaptive-prasle,50,75,1567,75368,368
7,adaptive-prasle,50,75,1646,78678,3678
8,adaptive-prasle,50,75,1829,75380,380
9,adaptive-prasle,50,75,1823,75119,119
10,adaptive-prasle,50,75,1810,75062,62
11,adaptive-prasle,50,75,1504,75201,201
12,adaptive-prasle,50,75,1845,75310,310
13,adaptive-prasle,50,75,1567,75342,342
14,adaptive-prasle,50,75,1688,75006,6
15,adaptive-prasle,50,75,1497,76441,1441
16,adaptive-prasle,50,75,1552,75043,43
17,adaptive-prasle,50,75,1497,75451,451
18,adaptive-prasle,50,75,1482,75007,7
19,adaptive-prasle,50,75,1753,75187,187
20,adaptive-prasle,50,75,1548,75126,126
21,adaptive-prasle,50,75,1815,75579,579
22,adaptive-prasle,50,75,1817,75167,167
23,adaptive-prasle,50,75,1610,75205,205
24,adaptive-prasle,50,75,1566,75300,300
25,adaptive-prasle,50,75,1608,75489,489
26,adaptive-prasle,50,75,1618,75795,795
27,adaptive-prasle,50,75,1721,76951,1951
28,adaptive-prasle,50,75,1698,75469,469
29,adaptive-prasle,50,75,1520,75270,270
30,adaptive-prasle,50,75,1744,75012,12
31,adaptive-prasle,50,75,1814,75182,182
32,adaptive-prasle,50,75,1710,75354,354
33,adaptive-prasle,50,75,2082,75116,116
34,adaptive-prasle,50,75,1832,75403,403
35,adaptive-prasle,50,75,1645,76142,1142
36,adaptive-prasle,50,75,1656,75177,177
37,adaptive-prasle,50,75,1553,75246,246
38,adaptive-prasle,50,75,1710,75458,458
39,adaptive-prasle,50,75,1848,75207,207
40,adaptive-prasle,50,75,1561,75200,200
41,adaptive-prasle,50,75,1680,75519,519
42,adaptive-prasle,50,75,1680,75099,99
43,adaptive-prasle,50,75,1755,75077,77
44,adaptive-prasle,50,75,1568,75702,702
45,adaptive-prasle,50,75,1561,76110,1110
46,adaptive-prasle,50,75,1978,75045,45
47,adaptive-prasle,50,75,1615,75441,441
48,adaptive-prasle,50,75,1645,75353,353
49,adaptive-prasle,50,75,1573,75006,6
50,adaptive-prasle,50,75,1678,75102,102
51,adaptive-prasle,50,75,1821,75087,87
52,adaptive-prasle,50,75,1849,75039,39
53,adaptive-prasle,50,75,1809,75462,462
54,adaptive-prasle,50,75,1674,75012,12
55,adaptive-prasle,50,75,1633,75559,559
56,adaptive-prasle,50,75,1784,75070,70
57,adaptive-prasle,50,75,1498,75518,518
58,adaptive-prasle,50,75,1832,76158,1158
59,adaptive-prasle,50,75,1710,75292,292
60,adaptive-prasle,50,75,1524,75069,69
61,adaptive-prasle,50,75,1930,75029,29
62,adaptive-prasle,50,75,1792,75191,191
63,adaptive-prasle,50,75,1564,75645,645
64,adaptive-prasle,50,75,1671,75239,239
65,adaptive-prasle,50,75,1482,76079,1079
66,adaptive-prasle,50,75,1563,75145,145
67,adaptive-prasle,50,75,1689,75933,933
68,adaptive-prasle,50,75,1608,75135,135
69,adaptive-prasle,50,75,1926,75062,62
70,adaptive-prasle,50,75,1557,75768,768
71,adaptive-prasle,50,75,1558,75094,94
72,adaptive-prasle,50,75,1746,75802,802
73,adaptive-prasle,50,75,1578,75364,364
74,adaptive-prasle,50,75,1632,75817,817
75,adaptive-prasle,50,75,1531,75716,716
76,adaptive-prasle,50,75,1749,75566,566
77,adaptive-prasle,50,75,1596,75219,219
78,adaptive-prasle,50,75,1511,75374,374
79,adaptive-prasle,50,75,1596,75020,20
80,adaptive-prasle,50,75,1591,75569,569
81,adaptive-prasle,50,75,1579,75471,471
82,adaptive-prasle,50,75,1941,75064,64
83,adaptive-prasle,50,75,1670,75795,795
84,adaptive-prasle,50,75,1836,75352,352
85,adaptive-prasle,50,75,1544,75151,151
86,adaptive-prasle,50,75,1713,76240,1240
87,adaptive-prasle,50,75,1653,75230,230
88,adaptive-prasle,50,75,1780,75416,416
89,adaptive-prasle,50,75,1907,75057,57
90,adaptive-prasle,50,75,1545,75678,678
91,adaptive-prasle,50,75,1709,75100,100
92,adaptive-prasle,50,75,1614,75517,517
93,adaptive-prasle,50,75,1645,75088,88
94,adaptive-prasle,50,75,1695,75506,506
95,adaptive-prasle,50,75,1738,75407,407
96,adaptive-prasle,50,75,1623,75024,24
97,adaptive-prasle,50,75,1692,75296,296
98,adaptive-prasle,50,75,1997,75747,747
99,adaptive-prasle,50,75,1675,75240,240
100,adaptive-prasle,50,75,1557,75703,703
