trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,adaptive-prasle-mesh,100,120,1455,120178,178
2,adaptive-prasle-mesh,100,120,1546,120269,269
3,adaptive-prasle-mesh,100,120,1509,120232,232
4,adaptive-prasle-mesh,100,120,1570,120293,293
5,adaptive-prasle-mesh,100,120,1565,120256,256
6,adaptive-prasle-mesh,100,120,1485,120017,17
7,adaptive-prasle-mesh,100,120,1495,120218,218
8,adaptive-prasle-mesh,100,120,1499,120083,83
9,adaptive-prasle-mesh,100,120,1479,120202,202
10,adaptive-prasle-mesh,100,120,1542,120026,26
