timestamp,node_id,algorithm,first_convergence_time_ms,elections_started,elections_completed,total_election_time_ms,messages_sent,messages_received,bytes_sent,bytes_received,leader_changes,current_leader,time_in_normal_ms,time_in_election_ms,time_in_waiting_ms,state_transitions,timeouts_detected,heartbeats_sent,heartbeats_received,current_state,am_leader,energest_cpu,energest_lpm,energest_tx,energest_rx,elections_won,elections_lost,msg_election_sent,msg_answer_sent,msg_coordinator_sent,msg_alive_sent,msg_election_recv,msg_answer_recv,msg_coordinator_recv,msg_alive_recv,duplicates_filtered,invalid_coordinators,coordinator_reannouncements,alive_adoptions
2709,22,bully,2709,1,1,2709,3,0,18,0,1,22,0,2709,0,2,0,0,0,LEADER,1,2709000,0,5984,2703016,4,1,25,1,3,0,0,0,0,0,0,0,0,0
2803,4,bully,2803,1,1,2803,3,4,18,24,1,1,0,2803,0,2,0,0,0,NORMAL,0,2803000,0,5984,2797016,3,2,3,3,3,0,4,0,0,0,0,0,0,0
2800,47,bully,2800,1,1,2800,3,0,18,0,1,47,0,2800,0,2,0,0,0,LEADER,1,2800000,0,5984,2794016,4,1,50,1,3,0,0,0,0,0,0,0,0,0
2939,1,bully,2939,1,1,2939,3,2,18,12,1,1,0,2939,0,2,0,0,0,LEADER,1,2939000,0,5984,2933016,4,1,4,1,3,0,2,0,0,0,0,0,0,0
2836,14,bully,2836,1,1,2836,3,0,18,0,1,14,0,2836,0,2,0,0,0,LEADER,1,2836000,0,5984,2830016,4,1,17,1,3,0,0,0,0,0,0,0,0,0
2936,44,bully,2936,1,1,2936,3,0,18,0,1,44,0,2936,0,2,0,0,0,LEADER,1,2936000,0,5984,2930016,4,1,47,1,3,0,0,0,0,0,0,0,0,0
3127,50,bully,3127,1,1,3127,3,0,18,0,1,50,0,3127,0,2,0,0,0,LEADER,1,3127000,0,5984,3121016,4,1,53,1,3,0,0,0,0,0,0,0,0,0
2951,12,bully,2951,1,1,2951,3,0,18,0,1,12,0,2951,0,2,0,0,0,LEADER,1,2951000,0,5984,2945016,4,1,15,1,3,0,0,0,0,0,0,0,0,0
2767,37,bully,2767,1,1,2767,3,0,18,0,1,37,0,2767,0,2,0,0,0,LEADER,1,2767000,0,5984,2761016,4,1,40,1,3,0,0,0,0,0,0,0,0,0
2870,24,bully,2870,1,1,2870,3,0,18,0,1,24,0,2870,0,2,0,0,0,LEADER,1,2870000,0,5984,2864016,4,1,27,1,3,0,0,0,0,0,0,0,0,0
2973,11,bully,2973,1,1,2973,3,0,18,0,1,11,0,2973,0,2,0,0,0,LEADER,1,2973000,0,5984,2967016,4,1,14,1,3,0,0,0,0,0,0,0,0,0
3006,21,bully,3006,1,1,3006,3,0,18,0,1,21,0,3006,0,2,0,0,0,LEADER,1,3006000,0,5984,3000016,4,1,24,1,3,0,0,0,0,0,0,0,0,0
2821,46,bully,2821,1,1,2821,3,0,18,0,1,46,0,2821,0,2,0,0,0,LEADER,1,2821000,0,5984,2815016,4,1,49,1,3,0,0,0,0,0,0,0,0,0
3041,20,bully,3041,1,1,3041,3,0,18,0,1,20,0,3041,0,2,0,0,0,LEADER,1,3041000,0,5984,3035016,4,1,23,1,3,0,0,0,0,0,0,0,0,0
2788,36,bully,2788,1,1,2788,3,0,18,0,1,36,0,2788,0,2,0,0,0,LEADER,1,2788000,0,5984,2782016,4,1,39,1,3,0,0,0,0,0,0,0,0,0
3142,18,bully,3142,1,1,3142,3,0,18,0,1,18,0,3142,0,2,0,0,0,LEADER,1,3142000,0,5984,3136016,4,1,21,1,3,0,0,0,0,0,0,0,0,0
2918,2,bully,2918,1,1,2918,3,6,18,36,1,1,0,2918,0,2,0,0,0,NORMAL,0,2918000,0,5984,2912016,3,2,4,2,3,0,6,0,0,0,0,0,0,0
3379,45,bully,3379,1,1,3379,3,0,18,0,1,45,0,3379,0,2,0,0,0,LEADER,1,3379000,0,5984,3373016,4,1,48,1,3,0,0,0,0,0,0,0,0,0
3224,6,bully,3224,1,1,3224,3,4,18,24,1,1,0,3224,0,2,0,0,0,NORMAL,0,3224000,0,5984,3218016,3,2,2,5,3,0,4,0,0,0,0,0,0,0
2782,5,bully,2782,1,1,2782,3,6,18,36,1,1,0,2782,0,2,0,0,0,NORMAL,0,2782000,0,5984,2776016,3,2,3,4,3,0,6,0,0,0,0,0,0,0
2903,34,bully,2903,1,1,2903,3,0,18,0,1,34,0,2903,0,2,0,0,0,LEADER,1,2903000,0,5984,2897016,4,1,37,1,3,0,0,0,0,0,0,0,0,0
2733,27,bully,2733,1,1,2733,3,0,18,0,1,27,0,2733,0,2,0,0,0,LEADER,1,2733000,0,5984,2727016,4,1,30,1,3,0,0,0,0,0,0,0,0,0
3328,13,bully,3328,1,1,3328,3,0,18,0,1,13,0,3328,0,2,0,0,0,LEADER,1,3328000,0,5984,3322016,4,1,16,1,3,0,0,0,0,0,0,0,0,0
3257,16,bully,3257,1,1,3257,3,0,18,0,1,16,0,3257,0,2,0,0,0,LEADER,1,3257000,0,5984,3251016,4,1,19,1,3,0,0,0,0,0,0,0,0,0
2958,43,bully,2958,1,1,2958,3,0,18,0,1,43,0,2958,0,2,0,0,0,LEADER,1,2958000,0,5984,2952016,4,1,46,1,3,0,0,0,0,0,0,0,0,0
3176,28,bully,3176,1,1,3176,3,0,18,0,1,28,0,3176,0,2,0,0,0,LEADER,1,3176000,0,5984,3170016,4,1,31,1,3,0,0,0,0,0,0,0,0,0
3394,8,bully,3394,1,1,3394,3,4,18,24,1,4,0,3394,0,2,0,0,0,NORMAL,0,3394000,0,5984,3388016,3,2,5,5,3,0,4,0,0,0,0,0,0,0
3449,41,bully,3449,1,1,3449,3,0,18,0,1,41,0,3449,0,2,0,0,0,LEADER,1,3449000,0,5984,3443016,4,1,44,1,3,0,0,0,0,0,0,0,0,0
3209,38,bully,3209,1,1,3209,3,0,18,0,1,38,0,3209,0,2,0,0,0,LEADER,1,3209000,0,5984,3203016,4,1,41,1,3,0,0,0,0,0,0,0,0,0
3346,35,bully,3346,1,1,3346,3,0,18,0,1,35,0,3346,0,2,0,0,0,LEADER,1,3346000,0,5984,3340016,4,1,38,1,3,0,0,0,0,0,0,0,0,0
