trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle,5,3853,3471,1,3,true
2,prasle,5,3455,3229,1,3,true
3,prasle,5,3076,3777,1,3,true
4,prasle,5,3551,3129,1,3,true
5,prasle,5,3141,3169,1,3,true
6,prasle,5,4227,3137,1,3,true
7,prasle,5,3626,3298,1,3,true
8,prasle,5,3269,3197,1,3,true
9,prasle,5,2999,3186,1,3,true
10,prasle,5,3245,3121,1,3,true
11,prasle,5,3100,3931,1,3,true
12,prasle,5,3826,3579,1,3,true
13,prasle,5,3229,3258,1,3,true
14,prasle,5,3487,3454,1,3,true
15,prasle,5,3517,2878,1,3,true
16,prasle,5,3432,3249,1,3,true
17,prasle,5,3024,3004,1,3,true
18,prasle,5,3582,3355,1,3,true
19,prasle,5,2970,3292,1,3,true
20,prasle,5,3631,3085,1,3,true
21,prasle,5,3552,3457,1,3,true
22,prasle,5,3531,3120,1,3,true
23,prasle,5,3404,3053,1,3,true
24,prasle,5,3290,3788,1,3,true
25,prasle,5,3866,3235,1,3,true
26,prasle,5,3992,3503,1,3,true
27,prasle,5,3636,3853,1,3,true
28,prasle,5,3492,3315,1,3,true
29,prasle,5,3442,2882,1,3,true
30,prasle,5,3230,2848,1,3,true
31,prasle,5,3186,3281,1,3,true
32,prasle,5,2930,3514,1,3,true
33,prasle,5,3620,3431,1,3,true
34,prasle,5,3476,3407,1,3,true
35,prasle,5,3201,3400,1,3,true
36,prasle,5,4022,3509,1,3,true
37,prasle,5,3280,3415,1,3,true
38,prasle,5,2862,3145,1,3,true
39,prasle,5,3177,3497,1,3,true
40,prasle,5,4161,3567,1,3,true
41,prasle,5,3728,3073,1,3,true
42,prasle,5,3515,3732,1,3,true
43,prasle,5,3486,3640,1,3,true
44,prasle,5,3869,3795,1,3,true
45,prasle,5,3852,3233,1,3,true
46,prasle,5,3768,3560,1,3,true
47,prasle,5,3688,3061,1,3,true
48,prasle,5,3438,3393,1,3,true
49,prasle,5,3979,3161,1,3,true
50,prasle,5,3040,3207,1,3,true
51,prasle,5,3293,3591,1,3,true
52,prasle,5,3127,3251,1,3,true
53,prasle,5,3424,3636,1,3,true
54,prasle,5,2826,3395,1,3,true
55,prasle,5,2935,2785,1,3,true
56,prasle,5,3508,3159,1,3,true
57,prasle,5,3852,3339,1,3,true
58,prasle,5,3288,3031,1,3,true
59,prasle,5,3340,3762,1,3,true
60,prasle,5,2869,3246,1,3,true
61,prasle,5,3613,3595,1,3,true
62,prasle,5,3874,3876,1,3,true
63,prasle,5,3600,3056,1,3,true
64,prasle,5,3068,2808,1,3,true
65,prasle,5,3140,3778,1,3,true
66,prasle,5,3597,3476,1,3,true
67,prasle,5,3888,3511,1,3,true
68,prasle,5,4084,3496,1,3,true
69,prasle,5,4217,3872,1,3,true
70,prasle,5,3089,3700,1,3,true
71,prasle,5,2982,3843,1,3,true
72,prasle,5,3702,2853,1,3,true
73,prasle,5,3664,3976,1,3,true
74,prasle,5,2733,3472,1,3,true
75,prasle,5,3417,3680,1,3,true
76,prasle,5,3314,3694,1,3,true
77,prasle,5,3065,3499,1,3,true
78,prasle,5,3346,3108,1,3,true
79,prasle,5,3633,3132,1,3,true
80,prasle,5,2956,3173,1,3,true
81,prasle,5,3262,3284,1,3,true
82,prasle,5,3213,3166,1,3,true
83,prasle,5,3639,3430,1,3,true
84,prasle,5,3088,3282,1,3,true
85,prasle,5,3259,3579,1,3,true
86,prasle,5,3263,3242,1,3,true
87,prasle,5,3068,3410,1,3,true
88,prasle,5,3201,3587,1,3,true
89,prasle,5,3597,3188,1,3,true
90,prasle,5,3628,3022,1,3,true
91,prasle,5,3179,2778,1,3,true
92,prasle,5,3154,3518,1,3,true
93,prasle,5,3279,2934,1,3,true
94,prasle,5,3487,4122,1,3,true
95,prasle,5,3692,3511,1,3,true
96,prasle,5,3669,2795,1,3,true
97,prasle,5,4098,3419,1,3,true
98,prasle,5,3839,3232,1,3,true
99,prasle,5,3218,2996,1,3,true
100,prasle,5,3778,3937,1,3,true
