trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle,5,60,3032,62910,2910
2,prasle,5,60,2931,62809,2809
3,prasle,5,60,3233,63111,3111
4,prasle,5,60,3127,63005,3005
5,prasle,5,60,3495,63373,3373
6,prasle,5,60,3286,63164,3164
7,prasle,5,60,2983,62861,2861
8,prasle,5,60,2957,62835,2835
9,prasle,5,60,3051,63838,3838
10,prasle,5,60,3354,63232,3232
11,prasle,5,60,2982,62860,2860
12,prasle,5,60,3462,63340,3340
13,prasle,5,60,3551,63482,3482
14,prasle,5,60,2967,62845,2845
15,prasle,5,60,3242,63709,3709
16,prasle,5,60,3628,63647,3647
17,prasle,5,60,3123,63066,3066
18,prasle,5,60,3493,63371,3371
19,prasle,5,60,3315,63320,3320
20,prasle,5,60,2936,62917,2917
21,prasle,5,60,3303,63181,3181
22,prasle,5,60,3084,63190,3190
23,prasle,5,60,3421,63434,3434
24,prasle,5,60,3405,63863,3863
25,prasle,5,60,3332,63218,3218
26,prasle,5,60,3048,62926,2926
27,prasle,5,60,2962,62839,2839
28,prasle,5,60,2885,62763,2763
29,prasle,5,60,3077,63303,3303
30,prasle,5,60,3149,63027,3027
31,prasle,5,60,2831,63411,3411
32,prasle,5,60,3259,63254,3254
33,prasle,5,60,3122,63000,3000
34,prasle,5,60,3081,62959,2959
35,prasle,5,60,3065,62943,2943
36,prasle,5,60,2983,62861,2861
37,prasle,5,60,3296,63173,3173
38,prasle,5,60,3018,62896,2896
39,prasle,5,60,2997,63171,3171
40,prasle,5,60,3025,63289,3289
41,prasle,5,60,3571,63449,3449
42,prasle,5,60,3371,63249,3249
43,prasle,5,60,3453,63331,3331
44,prasle,5,60,3313,63191,3191
45,prasle,5,60,3279,63157,3157
46,prasle,5,60,2907,63129,3129
47,prasle,5,60,3144,63020,3020
48,prasle,5,60,3048,62926,2926
49,prasle,5,60,3370,63419,3419
50,prasle,5,60,3033,62917,2917
51,prasle,5,60,3564,63442,3442
52,prasle,5,60,3508,63833,3833
53,prasle,5,60,3275,63169,3169
54,prasle,5,60,3027,62942,2942
55,prasle,5,60,3356,63234,3234
56,prasle,5,60,3223,63393,3393
57,prasle,5,60,2967,62843,2843
58,prasle,5,60,3139,63408,3408
59,prasle,5,60,3070,62948,2948
60,prasle,5,60,3427,63459,3459
61,prasle,5,60,3248,63126,3126
62,prasle,5,60,3129,63008,3008
63,prasle,5,60,2906,62784,2784
64,prasle,5,60,3014,63359,3359
65,prasle,5,60,3010,62888,2888
66,prasle,5,60,2789,62667,2667
67,prasle,5,60,3142,63020,3020
68,prasle,5,60,3335,63213,3213
69,prasle,5,60,3238,63116,3116
70,prasle,5,60,2911,63064,3064
71,prasle,5,60,2784,62662,2662
72,prasle,5,60,3299,63177,3177
73,prasle,5,60,3137,63018,3018
74,prasle,5,60,2852,62729,2729
75,prasle,5,60,2778,63398,3398
76,prasle,5,60,2932,62896,2896
77,prasle,5,60,3264,63334,3334
78,prasle,5,60,3467,63344,3344
79,prasle,5,60,3060,62938,2938
80,prasle,5,60,2929,62806,2806
81,prasle,5,60,3344,63222,3222
82,prasle,5,60,3228,63172,3172
83,prasle,5,60,3533,63891,3891
84,prasle,5,60,3149,63025,3025
85,prasle,5,60,3129,63165,3165
86,prasle,5,60,2730,62608,2608
87,prasle,5,60,3466,63344,3344
88,prasle,5,60,3286,63163,3163
89,prasle,5,60,3031,63088,3088
90,prasle,5,60,2947,62978,2978
91,prasle,5,60,3042,62996,2996
92,prasle,5,60,3212,63090,3090
93,prasle,5,60,3066,63001,3001
94,prasle,5,60,3464,63353,3353
95,prasle,5,60,3014,62892,2892
96,prasle,5,60,3553,63431,3431
97,prasle,5,60,2888,62766,2766
98,prasle,5,60,2960,62838,2838
99,prasle,5,60,2769,62647,2647
100,prasle,5,60,3191,63517,3517
