trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle,50,75,2914,76606,1606
2,prasle,50,75,2734,76421,1421
3,prasle,50,75,3000,76696,1696
4,prasle,50,75,2857,76539,1539
5,prasle,50,75,2893,76584,1584
6,prasle,50,75,2815,76503,1503
7,prasle,50,75,2882,76570,1570
8,prasle,50,75,2812,76505,1505
9,prasle,50,75,2783,76471,1471
10,prasle,50,75,2938,76633,1633
11,prasle,50,75,2902,76596,1596
12,prasle,50,75,2853,76627,1627
13,prasle,50,75,2864,76557,1557
14,prasle,50,75,2850,76542,1542
15,prasle,50,75,2886,76583,1583
16,prasle,50,75,2833,76518,1518
17,prasle,50,75,2893,76581,1581
18,prasle,50,75,2990,76685,1685
19,prasle,50,75,2995,76687,1687
20,prasle,50,75,2821,76509,1509
21,prasle,50,75,3020,76708,1708
22,prasle,50,75,2808,76500,1500
23,prasle,50,75,2821,76511,1511
24,prasle,50,75,3033,76725,1725
25,prasle,50,75,2849,76541,1541
26,prasle,50,75,2981,76677,1677
27,prasle,50,75,2986,76677,1677
28,prasle,50,75,2876,76570,1570
29,prasle,50,75,2889,76577,1577
30,prasle,50,75,2840,76522,1522
31,prasle,50,75,3045,76736,1736
32,prasle,50,75,3042,76732,1732
33,prasle,50,75,2810,76498,1498
34,prasle,50,75,2966,76655,1655
35,prasle,50,75,2855,76548,1548
36,prasle,50,75,2971,76665,1665
37,prasle,50,75,2779,76653,1653
38,prasle,50,75,2888,76576,1576
39,prasle,50,75,2786,76480,1480
40,prasle,50,75,2790,76606,1606
41,prasle,50,75,2848,76538,1538
42,prasle,50,75,2817,76501,1501
43,prasle,50,75,2898,76588,1588
44,prasle,50,75,2872,76564,1564
45,prasle,50,75,2901,76591,1591
46,prasle,50,75,2827,76515,1515
47,prasle,50,75,2808,76636,1636
48,prasle,50,75,2878,76567,1567
49,prasle,50,75,2992,76686,1686
50,prasle,50,75,2835,76520,1520
51,prasle,50,75,3112,76806,1806
52,prasle,50,75,2761,76447,1447
53,prasle,50,75,2774,76459,1459
54,prasle,50,75,2869,76617,1617
55,prasle,50,75,2882,76571,1571
56,prasle,50,75,2816,76511,1511
57,prasle,50,75,2907,76601,1601
58,prasle,50,75,2827,76519,1519
59,prasle,50,75,2767,76458,1458
60,prasle,50,75,2774,76464,1464
61,prasle,50,75,2779,76469,1469
62,prasle,50,75,2832,76516,1516
63,prasle,50,75,2801,76487,1487
64,prasle,50,75,2981,76673,1673
65,prasle,50,75,3005,76695,1695
66,prasle,50,75,2814,76505,1505
67,prasle,50,75,2851,76538,1538
68,prasle,50,75,2888,76573,1573
69,prasle,50,75,2802,76494,1494
70,prasle,50,75,2886,76582,1582
71,prasle,50,75,2873,76567,1567
72,prasle,50,75,2901,76595,1595
73,prasle,50,75,2928,76619,1619
74,prasle,50,75,2751,76444,1444
75,prasle,50,75,2859,76553,1553
76,prasle,50,75,2864,76558,1558
77,prasle,50,75,2815,76504,1504
78,prasle,50,75,2903,76593,1593
79,prasle,50,75,2981,76670,1670
80,prasle,50,75,2880,76572,1572
81,prasle,50,75,2749,76438,1438
82,prasle,50,75,2756,76448,1448
83,prasle,50,75,2917,76610,1610
84,prasle,50,75,2811,76502,1502
85,prasle,50,75,2971,76663,1663
86,prasle,50,75,2872,76564,1564
87,prasle,50,75,2730,76420,1420
88,prasle,50,75,2782,76469,1469
89,prasle,50,75,2748,76440,1440
90,prasle,50,75,2935,76630,1630
91,prasle,50,75,2863,76554,1554
92,prasle,50,75,2855,76547,1547
93,prasle,50,75,2855,76546,1546
94,prasle,50,75,2818,76508,1508
95,prasle,50,75,2957,76711,1711
96,prasle,50,75,2890,76583,1583
97,prasle,50,75,2833,76521,1521
98,prasle,50,75,2930,76626,1626
99,prasle,50,75,3136,76827,1827
100,prasle,50,75,2894,76583,1583
