trial,algorithm,node_count,crash_time_s,initial_convergence_time_ms,recovery_convergence_time_ms,total_recovery_time_ms
1,prasle-ring,50,80,2984,80095,95
2,prasle-ring,50,80,2826,80003,3
3,prasle-ring,50,80,2892,80020,20
4,prasle-ring,50,80,3017,80037,37
5,prasle-ring,50,80,2811,80044,44
6,prasle-ring,50,80,2980,80032,32
7,prasle-ring,50,80,2766,80173,173
8,prasle-ring,50,80,2961,80002,2
9,prasle-ring,50,80,2783,80003,3
10,prasle-ring,50,80,2957,80014,14
11,prasle-ring,50,80,2766,80018,18
12,prasle-ring,50,80,2944,80062,62
13,prasle-ring,50,80,2853,80018,18
14,prasle-ring,50,80,2745,80097,97
15,prasle-ring,50,80,2880,80087,87
16,prasle-ring,50,80,2803,80045,45
17,prasle-ring,50,80,2780,80066,66
18,prasle-ring,50,80,2753,80011,11
19,prasle-ring,50,80,2875,80045,45
20,prasle-ring,50,80,2788,80065,65
21,prasle-ring,50,80,2826,80009,9
22,prasle-ring,50,80,2923,80015,15
23,prasle-ring,50,80,2803,80038,38
24,prasle-ring,50,80,2929,80014,14
25,prasle-ring,50,80,2837,80049,49
26,prasle-ring,50,80,2821,80006,6
27,prasle-ring,50,80,2958,80017,17
28,prasle-ring,50,80,2896,80097,97
29,prasle-ring,50,80,2950,80078,78
30,prasle-ring,50,80,2815,80015,15
31,prasle-ring,50,80,2825,80045,45
32,prasle-ring,50,80,2835,80014,14
33,prasle-ring,50,80,2801,80001,1
34,prasle-ring,50,80,2998,80093,93
35,prasle-ring,50,80,2921,80001,1
36,prasle-ring,50,80,2816,80038,38
37,prasle-ring,50,80,2793,80023,23
38,prasle-ring,50,80,3001,80045,45
39,prasle-ring,50,80,2963,80034,34
40,prasle-ring,50,80,2983,80019,19
41,prasle-ring,50,80,2838,80020,20
42,prasle-ring,50,80,2993,80112,112
43,prasle-ring,50,80,2750,80026,26
44,prasle-ring,50,80,2862,80016,16
45,prasle-ring,50,80,2944,80001,1
46,prasle-ring,50,80,2887,80016,16
47,prasle-ring,50,80,2838,80033,33
48,prasle-ring,50,80,2815,80012,12
49,prasle-ring,50,80,2949,80023,23
50,prasle-ring,50,80,2891,80012,12
51,prasle-ring,50,80,2842,80003,3
52,prasle-ring,50,80,2829,80013,13
53,prasle-ring,50,80,2746,80024,24
54,prasle-ring,50,80,2972,80050,50
55,prasle-ring,50,80,2911,80005,5
56,prasle-ring,50,80,2870,80018,18
57,prasle-ring,50,80,2912,80036,36
58,prasle-ring,50,80,2971,80054,54
59,prasle-ring,50,80,2831,80038,38
60,prasle-ring,50,80,2977,80002,2
61,prasle-ring,50,80,2841,80033,33
62,prasle-ring,50,80,2993,80009,9
63,prasle-ring,50,80,2976,80004,4
64,prasle-ring,50,80,2925,80003,3
65,prasle-ring,50,80,2836,80011,11
66,prasle-ring,50,80,2846,80048,48
67,prasle-ring,50,80,2899,80051,51
68,prasle-ring,50,80,2806,80047,47
69,prasle-ring,50,80,2983,80005,5
70,prasle-ring,50,80,2793,80033,33
71,prasle-ring,50,80,2871,80052,52
72,prasle-ring,50,80,2928,80041,41
73,prasle-ring,50,80,2845,80018,18
74,prasle-ring,50,80,2894,80029,29
75,prasle-ring,50,80,2830,80025,25
76,prasle-ring,50,80,2833,80031,31
77,prasle-ring,50,80,2748,80067,67
78,prasle-ring,50,80,2881,80031,31
79,prasle-ring,50,80,2923,80001,1
80,prasle-ring,50,80,2821,80024,24
81,prasle-ring,50,80,2904,80004,4
82,prasle-ring,50,80,2783,80016,16
83,prasle-ring,50,80,2953,80042,42
84,prasle-ring,50,80,2928,80017,17
85,prasle-ring,50,80,3029,80038,38
86,prasle-ring,50,80,2809,80089,89
87,prasle-ring,50,80,2722,80039,39
88,prasle-ring,50,80,2776,80076,76
89,prasle-ring,50,80,2890,80008,8
90,prasle-ring,50,80,2899,80005,5
91,prasle-ring,50,80,2992,80027,27
92,prasle-ring,50,80,2876,80153,153
93,prasle-ring,50,80,2779,80015,15
94,prasle-ring,50,80,2953,80010,10
95,prasle-ring,50,80,2839,80002,2
96,prasle-ring,50,80,3084,80011,11
97,prasle-ring,50,80,2852,80036,36
98,prasle-ring,50,80,2833,80057,57
99,prasle-ring,50,80,2781,80073,73
100,prasle-ring,50,80,2841,80045,45
