trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,prasle-ring,50,3035,3045,1,48,true
2,prasle-ring,50,2908,3041,21,36,true
3,prasle-ring,50,2846,2728,1,26,true
4,prasle-ring,50,2804,3050,1,34,true
5,prasle-ring,50,2832,2739,1,31,true
6,prasle-ring,50,3023,2722,1,35,true
7,prasle-ring,50,2840,2841,1,30,true
8,prasle-ring,50,2829,3047,1,29,true
9,prasle-ring,50,3027,2976,25,28,true
10,prasle-ring,50,3088,2780,24,31,true
11,prasle-ring,50,2854,3094,1,30,true
12,prasle-ring,50,3071,2756,22,33,true
13,prasle-ring,50,2921,3047,18,34,true
14,prasle-ring,50,2949,2998,1,38,true
15,prasle-ring,50,2985,2856,1,30,true
16,prasle-ring,50,2937,2902,25,38,true
17,prasle-ring,50,3221,2988,20,30,true
18,prasle-ring,50,2804,2987,18,33,true
19,prasle-ring,50,2988,2863,22,33,true
20,prasle-ring,50,3066,3046,21,28,true
21,prasle-ring,50,2870,3000,25,38,true
22,prasle-ring,50,2924,2864,1,37,true
23,prasle-ring,50,2963,2903,1,46,true
24,prasle-ring,50,3034,2867,14,40,true
25,prasle-ring,50,3080,2744,20,40,true
26,prasle-ring,50,2989,3034,22,49,true
27,prasle-ring,50,2729,2864,1,38,true
28,prasle-ring,50,2841,2712,20,33,true
29,prasle-ring,50,2762,3178,24,31,true
30,prasle-ring,50,2812,3090,1,44,true
31,prasle-ring,50,2935,3279,19,26,true
32,prasle-ring,50,2775,2950,14,37,true
33,prasle-ring,50,2824,2832,24,36,true
34,prasle-ring,50,2869,3178,1,34,true
35,prasle-ring,50,2948,3045,14,34,true
36,prasle-ring,50,2955,2911,1,29,true
37,prasle-ring,50,2997,2808,1,42,true
38,prasle-ring,50,2846,2987,24,34,true
39,prasle-ring,50,3037,2957,1,47,true
40,prasle-ring,50,3116,2913,1,50,true
41,prasle-ring,50,2961,2881,1,44,true
42,prasle-ring,50,2782,3001,23,43,true
43,prasle-ring,50,2836,2937,1,38,true
44,prasle-ring,50,2921,2908,1,45,true
45,prasle-ring,50,2806,2975,1,30,true
46,prasle-ring,50,2948,2775,1,46,true
47,prasle-ring,50,2901,2841,1,37,true
48,prasle-ring,50,2875,2844,1,32,true
49,prasle-ring,50,2931,2885,24,26,true
50,prasle-ring,50,3122,3074,1,33,true
51,prasle-ring,50,2977,3081,23,48,true
52,prasle-ring,50,3016,2942,1,29,true
53,prasle-ring,50,2974,2946,25,31,true
54,prasle-ring,50,2796,2919,16,34,true
55,prasle-ring,50,2949,2809,14,27,true
56,prasle-ring,50,2717,3039,1,48,true
57,prasle-ring,50,2740,3202,24,30,true
58,prasle-ring,50,3000,2831,16,29,true
59,prasle-ring,50,2812,3007,18,41,true
60,prasle-ring,50,2966,2944,23,41,true
61,prasle-ring,50,3041,3234,16,36,true
62,prasle-ring,50,2890,2989,1,49,true
63,prasle-ring,50,3044,2989,23,39,true
64,prasle-ring,50,3000,2882,1,44,true
65,prasle-ring,50,2861,2818,17,34,true
66,prasle-ring,50,2933,2972,24,48,true
67,prasle-ring,50,2917,3031,1,50,true
68,prasle-ring,50,2968,3010,16,36,true
69,prasle-ring,50,3014,3140,1,41,true
70,prasle-ring,50,2954,2993,20,42,true
71,prasle-ring,50,2904,2853,15,28,true
72,prasle-ring,50,2846,2928,1,28,true
73,prasle-ring,50,2853,2845,20,27,true
74,prasle-ring,50,2886,2784,1,43,true
75,prasle-ring,50,3062,3059,1,31,true
76,prasle-ring,50,3040,2797,1,37,true
77,prasle-ring,50,2780,3207,21,47,true
78,prasle-ring,50,2974,2916,1,34,true
79,prasle-ring,50,2940,2911,1,27,true
80,prasle-ring,50,2847,2908,1,28,true
81,prasle-ring,50,3086,2908,21,30,true
82,prasle-ring,50,2796,3141,25,32,true
83,prasle-ring,50,2793,2973,16,45,true
84,prasle-ring,50,2870,2841,1,30,true
85,prasle-ring,50,2914,2842,1,27,true
86,prasle-ring,50,2899,3009,1,36,true
87,prasle-ring,50,2928,2915,15,44,true
88,prasle-ring,50,2879,3244,1,35,true
89,prasle-ring,50,2840,2997,22,47,true
90,prasle-ring,50,2856,2981,1,43,true
91,prasle-ring,50,2946,3269,1,31,true
92,prasle-ring,50,2930,2921,1,26,true
93,prasle-ring,50,2786,2923,1,38,true
94,prasle-ring,50,2888,3033,19,33,true
95,prasle-ring,50,2986,3053,17,49,true
96,prasle-ring,50,3145,2933,1,28,true
97,prasle-ring,50,2940,2866,1,46,true
98,prasle-ring,50,2928,2861,1,41,true
99,prasle-ring,50,2957,3045,22,36,true
100,prasle-ring,50,2891,3241,1,48,true
