trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle,100,1579,1782,50,100,true
2,adaptive-prasle,100,1561,1504,50,100,true
3,adaptive-prasle,100,1902,1566,50,100,true
4,adaptive-prasle,100,1771,1500,50,100,true
5,adaptive-prasle,100,1630,1463,50,100,true
6,adaptive-prasle,100,1811,1472,50,100,true
7,adaptive-prasle,100,1692,1583,50,100,true
8,adaptive-prasle,100,1614,1492,50,100,true
9,adaptive-prasle,100,1662,1505,50,100,true
10,adaptive-prasle,100,1614,1721,50,100,true
