trial,algorithm,node_count,partition_a_convergence_ms,partition_b_convergence_ms,partition_a_leader,partition_b_leader,split_brain
1,adaptive-prasle-line,5,1684,1676,2,5,true
2,adaptive-prasle-line,5,2178,2240,2,5,true
3,adaptive-prasle-line,5,2690,2047,2,5,true
4,adaptive-prasle-line,5,1812,1863,2,5,true
5,adaptive-prasle-line,5,2249,2202,2,5,true
6,adaptive-prasle-line,5,2020,1735,2,5,true
7,adaptive-prasle-line,5,1933,2417,2,5,true
8,adaptive-prasle-line,5,2564,1749,2,5,true
9,adaptive-prasle-line,5,2426,2373,2,5,true
10,adaptive-prasle-line,5,2676,2021,2,5,true
